# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,170.680888,[1, 2],[1.0000001192092896, 0.02843020297586918, 0.02843020297586918, 1.0000001192092896]
2,170.684719,[1, 2],[1.0000001192092896, 0.029164524748921394, 0.029164524748921394, 1.0]
3,170.685522,[1, 2],[1.0000001192092896, 0.02943214401602745, 0.02943214401602745, 0.9999998807907104]
4,170.687963,[1, 2],[1.0000001192092896, 0.02776317670941353, 0.02776317670941353, 1.000000238418579]
5,170.688741,[1, 2],[1.0000001192092896, 0.028218932449817657, 0.028218932449817657, 1.0]
6,170.690035,[1, 2],[1.0000001192092896, 0.026854339987039566, 0.026854339987039566, 1.0]
7,170.694227,[1, 2],[1.0000001192092896, 0.02716502919793129, 0.02716502919793129, 1.0]
8,170.696094,[1, 2],[1.0000001192092896, 0.025568582117557526, 0.025568582117557526, 0.9999998807907104]
9,170.696862,[1, 2],[1.0000001192092896, 0.023941166698932648, 0.023941166698932648, 1.0]
10,170.697578,[1, 2],[1.0000001192092896, 0.024036645889282227, 0.024036645889282227, 0.9999998807907104]
11,170.698291,[1, 2],[1.0000001192092896, 0.025358205661177635, 0.025358205661177635, 1.000000238418579]
12,170.699007,[1, 2],[1.0000001192092896, 0.02671895921230316, 0.02671895921230316, 1.0]
13,170.699751,[1, 2],[1.0000001192092896, 0.026546891778707504, 0.026546891778707504, 0.9999999403953552]
14,170.701584,[1, 2],[1.0000001192092896, 0.026864465326070786, 0.026864465326070786, 0.9999999403953552]
15,170.703971,[1, 2],[1.0000001192092896, 0.029362007975578308, 0.029362007975578308, 0.9999999403953552]
16,170.706915,[1, 2],[1.0000001192092896, 0.0291769877076149, 0.0291769877076149, 1.0]
17,170.708798,[1, 2],[1.0000001192092896, 0.02850395068526268, 0.02850395068526268, 1.0000001192092896]
18,170.709515,[1, 2],[1.0000001192092896, 0.026629678905010223, 0.026629678905010223, 0.9999999403953552]
19,170.711347,[1, 2],[1.0000001192092896, 0.026209719479084015, 0.026209719479084015, 1.0000001192092896]
20,170.712067,[1, 2],[1.0000001192092896, 0.027357526123523712, 0.027357526123523712, 1.0000001192092896]
21,170.715051,[1, 2],[1.0000001192092896, 0.02717595547437668, 0.02717595547437668, 1.0000001192092896]
22,170.716344,[1, 2],[1.0000001192092896, 0.0251761544495821, 0.0251761544495821, 1.0000001192092896]
23,170.717067,[1, 2],[1.0000001192092896, 0.02674809843301773, 0.02674809843301773, 1.0]
24,170.717792,[1, 2],[1.0000001192092896, 0.024702399969100952, 0.024702399969100952, 0.9999998807907104]
25,170.718544,[1, 2],[1.0000001192092896, 0.023570794612169266, 0.023570794612169266, 0.9999999403953552]
26,170.720953,[1, 2],[1.0000001192092896, 0.021872591227293015, 0.021872591227293015, 1.0000001192092896]
27,170.721674,[1, 2],[1.0000001192092896, 0.025239750742912292, 0.025239750742912292, 0.9999998211860657]
28,170.722384,[1, 2],[1.0000001192092896, 0.023048879578709602, 0.023048879578709602, 1.000000238418579]
29,170.723127,[1, 2],[1.0000001192092896, 0.023201366886496544, 0.023201366886496544, 1.000000238418579]
30,170.723844,[1, 2],[1.0000001192092896, 0.021245691925287247, 0.021245691925287247, 1.0000001192092896]
31,170.727350,[1, 2],[1.0000001192092896, 0.021284863352775574, 0.021284863352775574, 1.0000001192092896]
32,170.729754,[1, 2],[1.0000001192092896, 0.02072272077202797, 0.02072272077202797, 0.9999998807907104]
33,170.732215,[1, 2],[1.0000001192092896, 0.019861917942762375, 0.019861917942762375, 1.0]
34,170.735738,[1, 2],[1.0000001192092896, 0.019907228648662567, 0.019907228648662567, 1.0]
35,170.736461,[1, 2],[1.0000001192092896, 0.01940518245100975, 0.01940518245100975, 1.0000001192092896]
36,170.737169,[1, 2],[1.0000001192092896, 0.01947004161775112, 0.01947004161775112, 1.0]
37,170.737922,[1, 2],[1.0000001192092896, 0.020547032356262207, 0.020547032356262207, 1.0]
38,170.740876,[1, 2],[1.0000001192092896, 0.019761545583605766, 0.019761545583605766, 0.9999997615814209]
39,170.742749,[1, 2],[1.0000001192092896, 0.021073073148727417, 0.021073073148727417, 1.0]
40,170.745259,[1, 2],[1.0000001192092896, 0.021200530230998993, 0.021200530230998993, 1.0000001192092896]
41,170.800737,[1, 2],[1.0000001192092896, 0.021442629396915436, 0.021442629396915436, 0.9999997615814209]
42,170.827307,[1, 2],[1.0000001192092896, 0.019927240908145905, 0.019927240908145905, 1.0]
43,170.904860,[1, 2],[1.0000001192092896, 0.017360186204314232, 0.017360186204314232, 1.0000001192092896]
