run,strategy,final_pooled_balanced_accuracy,final_mean_per_task_balanced_accuracy,final_test_evasion_rate,avg_poison_rate_achieved
madar_active2,madar_er_kd_si_plus_unlearning,0.8784157473950904,0.8521278843731522,1.0,0.26214299186730283
madar7,madar_er_kd_si,0.9062054064280132,0.8783510603023089,1.0,0.26214299186730283
