# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,70.773632,[1, 2],[1.0000001192092896, 0.01795090176165104, 0.01795090176165104, 1.0000001192092896]
2,70.775860,[1, 2],[1.0000001192092896, 0.017070423811674118, 0.017070423811674118, 1.0000001192092896]
3,70.777318,[1, 2],[1.0000001192092896, 0.01583019457757473, 0.01583019457757473, 1.000000238418579]
4,70.780075,[1, 2],[1.0000001192092896, 0.01748848333954811, 0.01748848333954811, 0.9999998807907104]
5,70.780894,[1, 2],[1.0000001192092896, 0.01811983995139599, 0.01811983995139599, 0.9999999403953552]
6,70.782329,[1, 2],[1.0000001192092896, 0.01842373050749302, 0.01842373050749302, 0.9999999403953552]
7,70.783107,[1, 2],[1.0000001192092896, 0.020130526274442673, 0.020130526274442673, 0.9999999403953552]
8,70.784522,[1, 2],[1.0000001192092896, 0.021832752972841263, 0.021832752972841263, 1.0000001192092896]
9,70.785340,[1, 2],[1.0000001192092896, 0.021253757178783417, 0.021253757178783417, 1.0]
10,70.786127,[1, 2],[1.0000001192092896, 0.020848149433732033, 0.020848149433732033, 1.000000238418579]
11,70.786909,[1, 2],[1.0000001192092896, 0.019501183182001114, 0.019501183182001114, 1.0]
12,70.791558,[1, 2],[1.0000001192092896, 0.01913278177380562, 0.01913278177380562, 1.0000003576278687]
13,70.792366,[1, 2],[1.0000001192092896, 0.019562825560569763, 0.019562825560569763, 0.9999998807907104]
14,70.793165,[1, 2],[1.0000001192092896, 0.01984444260597229, 0.01984444260597229, 0.9999999403953552]
15,70.793950,[1, 2],[1.0000001192092896, 0.019124291837215424, 0.019124291837215424, 1.000000238418579]
16,70.794721,[1, 2],[1.0000001192092896, 0.01804206147789955, 0.01804206147789955, 1.0000001192092896]
17,70.795528,[1, 2],[1.0000001192092896, 0.019537296146154404, 0.019537296146154404, 1.0]
18,70.796319,[1, 2],[1.0000001192092896, 0.018319979310035706, 0.018319979310035706, 1.0000001192092896]
19,70.797146,[1, 2],[1.0000001192092896, 0.01859007403254509, 0.01859007403254509, 1.0]
20,70.797921,[1, 2],[1.0000001192092896, 0.01848708465695381, 0.01848708465695381, 1.0000001192092896]
21,70.798723,[1, 2],[1.0000001192092896, 0.02069695107638836, 0.02069695107638836, 1.0]
22,70.799491,[1, 2],[1.0000001192092896, 0.02142293006181717, 0.02142293006181717, 1.0]
23,70.800267,[1, 2],[1.0000001192092896, 0.023600036278367043, 0.023600036278367043, 1.0000001192092896]
24,70.801669,[1, 2],[1.0000001192092896, 0.02225608378648758, 0.02225608378648758, 1.000000238418579]
25,70.802499,[1, 2],[1.0000001192092896, 0.022637229412794113, 0.022637229412794113, 1.000000238418579]
26,70.809064,[1, 2],[1.0000001192092896, 0.023066557943820953, 0.023066557943820953, 1.0000001192092896]
27,70.809833,[1, 2],[1.0000001192092896, 0.024876009672880173, 0.024876009672880173, 1.0]
28,70.810610,[1, 2],[1.0000001192092896, 0.02301601693034172, 0.02301601693034172, 1.0]
29,70.811425,[1, 2],[1.0000001192092896, 0.02369852177798748, 0.02369852177798748, 1.0000001192092896]
30,70.812206,[1, 2],[1.0000001192092896, 0.023982184007763863, 0.023982184007763863, 1.0]
31,70.813040,[1, 2],[1.0000001192092896, 0.023320958018302917, 0.023320958018302917, 1.0]
32,70.826764,[1, 2],[1.0000001192092896, 0.02454923838376999, 0.02454923838376999, 0.9999999403953552]
33,70.828872,[1, 2],[1.0000001192092896, 0.026978597044944763, 0.026978597044944763, 1.0]
34,70.829646,[1, 2],[1.0000001192092896, 0.02616104483604431, 0.02616104483604431, 1.0000001192092896]
35,70.830605,[1, 2],[1.0000001192092896, 0.027285784482955933, 0.027285784482955933, 0.9999998211860657]
36,70.831389,[1, 2],[1.0000001192092896, 0.02842274308204651, 0.02842274308204651, 1.0000001192092896]
37,70.832202,[1, 2],[1.0000001192092896, 0.028853382915258408, 0.028853382915258408, 0.9999997019767761]
38,70.832974,[1, 2],[1.0000001192092896, 0.0282141026109457, 0.0282141026109457, 0.9999998211860657]
39,70.834401,[1, 2],[1.0000001192092896, 0.02600809372961521, 0.02600809372961521, 0.9999998807907104]
40,70.835191,[1, 2],[1.0000001192092896, 0.02607276290655136, 0.02607276290655136, 1.0000001192092896]
41,70.836640,[1, 2],[1.0000001192092896, 0.026550130918622017, 0.026550130918622017, 0.9999998211860657]
42,70.837433,[1, 2],[1.0000001192092896, 0.02856367826461792, 0.02856367826461792, 0.9999998807907104]
43,70.838862,[1, 2],[1.0000001192092896, 0.02757418528199196, 0.02757418528199196, 1.000000238418579]
44,70.839635,[1, 2],[1.0000001192092896, 0.027135495096445084, 0.027135495096445084, 1.0]
45,70.841724,[1, 2],[1.0000001192092896, 0.028239192441105843, 0.028239192441105843, 0.9999998807907104]
46,70.842502,[1, 2],[1.0000001192092896, 0.028567466884851456, 0.028567466884851456, 1.0000001192092896]
47,70.843284,[1, 2],[1.0000001192092896, 0.02983636036515236, 0.02983636036515236, 0.9999999403953552]
48,70.844698,[1, 2],[1.0000001192092896, 0.0286746583878994, 0.0286746583878994, 1.0]
49,70.846350,[1, 2],[1.0000001192092896, 0.028288304805755615, 0.028288304805755615, 1.0]
50,70.876453,[1, 2],[1.0000001192092896, 0.02901599183678627, 0.02901599183678627, 1.0]
51,70.903735,[1, 2],[1.0000001192092896, 0.028974883258342743, 0.028974883258342743, 1.0]
52,70.930128,[1, 2],[1.0000001192092896, 0.027759071439504623, 0.027759071439504623, 0.9999998211860657]
53,71.009476,[1, 2],[1.0000001192092896, 0.02712365984916687, 0.02712365984916687, 0.9999998807907104]
54,71.036023,[1, 2],[1.0000001192092896, 0.027395915240049362, 0.027395915240049362, 1.0]
55,71.062752,[1, 2],[1.0000001192092896, 0.025939155369997025, 0.025939155369997025, 1.000000238418579]
56,71.089563,[1, 2],[1.0000001192092896, 0.02518511936068535, 0.02518511936068535, 1.0]
57,71.116312,[1, 2],[1.0000001192092896, 0.026743963360786438, 0.026743963360786438, 0.9999999403953552]
58,71.142879,[1, 2],[1.0000001192092896, 0.025923138484358788, 0.025923138484358788, 1.0]
59,71.169501,[1, 2],[1.0000001192092896, 0.02552349492907524, 0.02552349492907524, 1.0000001192092896]
60,71.196094,[1, 2],[1.0000001192092896, 0.02689201757311821, 0.02689201757311821, 1.000000238418579]
61,71.223014,[1, 2],[1.0000001192092896, 0.025695890188217163, 0.025695890188217163, 1.0]
62,71.249618,[1, 2],[1.0000001192092896, 0.026248885318636894, 0.026248885318636894, 1.0000001192092896]
63,71.276175,[1, 2],[1.0000001192092896, 0.027327539399266243, 0.027327539399266243, 1.0]
64,71.303103,[1, 2],[1.0000001192092896, 0.02580164186656475, 0.02580164186656475, 1.0]
65,71.329912,[1, 2],[1.0000001192092896, 0.02554340660572052, 0.02554340660572052, 1.000000238418579]
66,71.383174,[1, 2],[1.0000001192092896, 0.024319346994161606, 0.024319346994161606, 1.0]
67,71.409640,[1, 2],[1.0000001192092896, 0.025243934243917465, 0.025243934243917465, 0.9999999403953552]
68,71.436536,[1, 2],[1.0000001192092896, 0.026559576392173767, 0.026559576392173767, 1.0000003576278687]
69,71.489574,[1, 2],[1.0000001192092896, 0.026125885546207428, 0.026125885546207428, 1.0]
70,71.516448,[1, 2],[1.0000001192092896, 0.02593177743256092, 0.02593177743256092, 0.9999997615814209]
71,71.542871,[1, 2],[1.0000001192092896, 0.026542644947767258, 0.026542644947767258, 1.0]
72,71.570388,[1, 2],[1.0000001192092896, 0.025748547166585922, 0.025748547166585922, 1.0]
73,71.597233,[1, 2],[1.0000001192092896, 0.025575973093509674, 0.025575973093509674, 1.0000001192092896]
74,71.623729,[1, 2],[1.0000001192092896, 0.02443699724972248, 0.02443699724972248, 1.000000238418579]
75,71.650575,[1, 2],[1.0000001192092896, 0.0246017724275589, 0.0246017724275589, 0.9999997615814209]
76,71.677335,[1, 2],[1.0000001192092896, 0.02397349290549755, 0.02397349290549755, 1.0000001192092896]
77,71.704021,[1, 2],[1.0000001192092896, 0.022754833102226257, 0.022754833102226257, 0.9999998807907104]
78,71.730618,[1, 2],[1.0000001192092896, 0.02501382678747177, 0.02501382678747177, 0.9999997615814209]
79,71.757065,[1, 2],[1.0000001192092896, 0.027309415861964226, 0.027309415861964226, 1.0000001192092896]
80,71.784024,[1, 2],[1.0000001192092896, 0.028808869421482086, 0.028808869421482086, 1.0000003576278687]
81,71.810736,[1, 2],[1.0000001192092896, 0.028054744005203247, 0.028054744005203247, 1.0]
82,71.837365,[1, 2],[1.0000001192092896, 0.0265748742967844, 0.0265748742967844, 1.0]
83,71.864182,[1, 2],[1.0000001192092896, 0.026166755706071854, 0.026166755706071854, 0.9999998211860657]
84,71.890974,[1, 2],[1.0000001192092896, 0.02437662146985531, 0.02437662146985531, 1.0000001192092896]
85,71.917785,[1, 2],[1.0000001192092896, 0.025432569906115532, 0.025432569906115532, 1.0]
86,71.944255,[1, 2],[1.0000001192092896, 0.025774549692869186, 0.025774549692869186, 1.0000001192092896]
87,71.971023,[1, 2],[1.0000001192092896, 0.025590604171156883, 0.025590604171156883, 1.0000001192092896]
88,71.997648,[1, 2],[1.0000001192092896, 0.024498214945197105, 0.024498214945197105, 0.9999999403953552]
89,72.024364,[1, 2],[1.0000001192092896, 0.024124780669808388, 0.024124780669808388, 0.9999999403953552]
90,72.051249,[1, 2],[1.0000001192092896, 0.022193916141986847, 0.022193916141986847, 0.9999999403953552]
91,72.077686,[1, 2],[1.0000001192092896, 0.021517636254429817, 0.021517636254429817, 1.0000001192092896]
92,72.104545,[1, 2],[1.0000001192092896, 0.01958867721259594, 0.01958867721259594, 0.9999998807907104]
93,72.131401,[1, 2],[1.0000001192092896, 0.01857871375977993, 0.01857871375977993, 1.0]
94,72.158141,[1, 2],[1.0000001192092896, 0.017775660380721092, 0.017775660380721092, 1.0]
95,72.185131,[1, 2],[1.0000001192092896, 0.018477827310562134, 0.018477827310562134, 1.000000238418579]
96,72.211738,[1, 2],[1.0000001192092896, 0.018692951649427414, 0.018692951649427414, 0.9999998807907104]
97,72.238438,[1, 2],[1.0000001192092896, 0.02081606350839138, 0.02081606350839138, 0.9999999403953552]
98,72.265147,[1, 2],[1.0000001192092896, 0.018584050238132477, 0.018584050238132477, 1.000000238418579]
99,72.291856,[1, 2],[1.0000001192092896, 0.018059995025396347, 0.018059995025396347, 1.0000003576278687]
