# episode_index, seconds
1,0.001325
2,0.003701
3,0.001347
4,0.000718
5,0.002415
6,0.003368
7,0.003353
8,0.002883
9,0.002883
10,0.002844
11,0.002351
12,0.002929
13,0.002890
14,0.002868
15,0.002350
16,0.000720
17,0.000777
18,0.002339
19,0.002885
20,0.003542
21,0.002937
22,0.002874
23,0.000713
24,0.002839
25,0.003758
26,0.106048
27,0.077951
28,0.104652
29,0.078886
30,0.104775
31,0.078463
32,0.078771
33,0.078550
34,0.078741
35,0.052468
36,0.052566
37,0.078473
38,0.026394
39,0.078166
40,0.078692
41,0.078690
42,0.026610
43,0.078864
44,0.052529
45,0.026460
46,0.052740
47,0.078934
48,0.026435
49,0.078723
50,0.026423
51,0.026208
52,0.052669
53,0.026462
54,0.078737
55,0.026382
56,0.078960
57,0.052870
58,0.026651
59,0.026547
60,0.052832
61,0.052428
62,0.078681
63,0.052481
64,0.052490
65,0.026419
66,0.052768
67,0.026551
68,0.052527
69,0.078900
70,0.105272
71,0.078705
72,0.078629
73,0.052227
74,0.052145
75,0.026355
76,0.026206
77,0.026363
78,0.026249
79,0.026236
80,0.026237
81,0.026305
82,0.052177
83,0.026197
84,0.078283
85,0.026185
86,0.026303
87,0.026190
88,0.026401
89,0.026267
90,0.052875
91,0.027060
92,0.026264
93,0.026454
94,0.026339
95,0.026324
96,0.026242
97,0.026373
98,0.052219
99,0.026214
100,0.078451
101,0.026395
102,0.026343
103,0.026619
104,0.026456
105,0.026497
106,0.026723
107,0.026371
108,0.026650
109,0.026516
110,0.052754
111,0.026469
112,0.026657
113,0.026379
114,0.026437
115,0.026603
116,0.026339
117,0.026580
118,0.026422
119,0.026651
120,0.026252
121,0.026508
122,0.052485
123,0.026619
124,0.026778
125,0.026517
126,0.052797
127,0.026705
128,0.026168
129,0.026543
130,0.026580
131,0.026355
132,0.026399
133,0.026412
134,0.026537
135,0.026438
136,0.026461
137,0.026561
138,0.026369
139,0.026618
140,0.026382
141,0.026546
142,0.026642
143,0.026559
144,0.026452
145,0.026315
146,0.026446
147,0.026567
148,0.026433
149,0.026618
150,0.026440
151,0.026636
152,0.026188
153,0.026435
154,0.026373
155,0.026390
156,0.026596
157,0.026583
158,0.026403
159,0.026630
160,0.026277
161,0.026714
162,0.026183
163,0.026437
164,0.026535
165,0.026522
166,0.026359
167,0.026373
168,0.026572
169,0.026529
170,0.026363
171,0.026480
172,0.026216
173,0.026703
174,0.026389
175,0.026270
176,0.026523
177,0.026499
178,0.026594
179,0.026449
180,0.026342
181,0.026629
182,0.026347
183,0.026634
184,0.026331
185,0.026658
186,0.026440
187,0.026522
188,0.026445
189,0.026587
190,0.026454
191,0.026505
192,0.026449
193,0.026674
194,0.039640
195,0.028665
196,0.026268
197,0.026677
198,0.026393
199,0.026410
200,0.026646
201,0.026524
202,0.026510
203,0.026463
204,0.026375
205,0.026683
206,0.026507
207,0.026497
208,0.026211
209,0.026404
210,0.026700
211,0.026312
212,0.026414
213,0.026390
214,0.026568
215,0.026580
216,0.026315
217,0.026607
218,0.026506
219,0.026615
220,0.026391
221,0.026432
222,0.026608
223,0.026344
224,0.026578
225,0.026403
226,0.026369
227,0.026555
228,0.026445
229,0.026431
230,0.026258
231,0.052928
232,0.026545
233,0.026448
234,0.052642
235,0.026441
236,0.026417
237,0.052514
238,0.052617
239,0.052677
240,0.052805
241,0.052767
242,0.078203
243,0.052130
244,0.052277
245,0.052294
246,0.052133
247,0.052422
248,0.026174
249,0.052323
250,0.052162
251,0.052196
252,0.052219
253,0.026365
254,0.052147
255,0.026223
256,0.026246
257,0.026377
258,0.026201
259,0.026334
260,0.026218
261,0.026250
262,0.026151
263,0.026300
264,0.026157
265,0.026421
266,0.026154
267,0.026503
268,0.026225
269,0.026436
270,0.026149
271,0.026304
272,0.026192
273,0.026381
274,0.026312
275,0.026293
276,0.026177
277,0.026376
278,0.026163
279,0.052299
280,0.026703
281,0.026432
282,0.026206
283,0.026216
284,0.026256
285,0.026322
286,0.026306
287,0.026308
288,0.026351
289,0.026407
290,0.026264
291,0.026207
292,0.026372
293,0.026273
294,0.026258
295,0.026184
296,0.026208
297,0.026239
298,0.026195
299,0.026123
300,0.026284
301,0.026230
302,0.026120
303,0.026177
304,0.026218
305,0.026479
306,0.026137
307,0.026215
308,0.026227
309,0.026301
310,0.026217
311,0.026152
312,0.026207
313,0.026278
314,0.026221
315,0.026126
316,0.026062
317,0.026332
318,0.026184
319,0.026196
320,0.026250
321,0.026308
322,0.026095
323,0.026266
324,0.026153
325,0.026257
