# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,71.799489,[1, 2],[1.0000001192092896, 0.01795090176165104, 0.01795090176165104, 1.0000001192092896]
2,71.801724,[1, 2],[1.0000001192092896, 0.017070423811674118, 0.017070423811674118, 1.0000001192092896]
3,71.802514,[1, 2],[1.0000001192092896, 0.016639573499560356, 0.016639573499560356, 1.0000001192092896]
4,71.803309,[1, 2],[1.0000001192092896, 0.015287301503121853, 0.015287301503121853, 1.0]
5,71.806086,[1, 2],[1.0000001192092896, 0.01694711297750473, 0.01694711297750473, 1.0000001192092896]
6,71.806875,[1, 2],[1.0000001192092896, 0.01757914200425148, 0.01757914200425148, 1.000000238418579]
7,71.809612,[1, 2],[1.0000001192092896, 0.020037345588207245, 0.020037345588207245, 0.9999999403953552]
8,71.810392,[1, 2],[1.0000001192092896, 0.01971428468823433, 0.01971428468823433, 1.000000238418579]
9,71.811235,[1, 2],[1.0000001192092896, 0.01914067566394806, 0.01914067566394806, 1.000000238418579]
10,71.812033,[1, 2],[1.0000001192092896, 0.01873728632926941, 0.01873728632926941, 1.0]
11,71.812811,[1, 2],[1.0000001192092896, 0.01739269308745861, 0.01739269308745861, 0.9999998807907104]
12,71.819434,[1, 2],[1.0000001192092896, 0.017110755667090416, 0.017110755667090416, 1.0000004768371582]
13,71.820254,[1, 2],[1.0000001192092896, 0.016037592664361, 0.016037592664361, 1.0]
14,71.821030,[1, 2],[1.0000001192092896, 0.01753831095993519, 0.01753831095993519, 1.0000001192092896]
15,71.821819,[1, 2],[1.0000001192092896, 0.01632578670978546, 0.01632578670978546, 1.0000003576278687]
16,71.822601,[1, 2],[1.0000001192092896, 0.01660427451133728, 0.01660427451133728, 0.9999997615814209]
17,71.823414,[1, 2],[1.0000001192092896, 0.016507374122738838, 0.016507374122738838, 1.0000001192092896]
18,71.824193,[1, 2],[1.0000001192092896, 0.018725134432315826, 0.018725134432315826, 1.0]
19,71.824973,[1, 2],[1.0000001192092896, 0.019454682245850563, 0.019454682245850563, 1.0]
20,71.825765,[1, 2],[1.0000001192092896, 0.021635480225086212, 0.021635480225086212, 1.0000001192092896]
21,71.826567,[1, 2],[1.0000001192092896, 0.021419169381260872, 0.021419169381260872, 1.0000001192092896]
