# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,170.559981,[1, 2],[1.0000001192092896, 0.02843020297586918, 0.02843020297586918, 1.0000001192092896]
2,170.563577,[1, 2],[1.0000001192092896, 0.029164524748921394, 0.029164524748921394, 1.0]
3,170.564323,[1, 2],[1.0000001192092896, 0.02943214401602745, 0.02943214401602745, 0.9999998807907104]
4,170.566518,[1, 2],[1.0000001192092896, 0.02776317670941353, 0.02776317670941353, 1.000000238418579]
5,170.567229,[1, 2],[1.0000001192092896, 0.028218932449817657, 0.028218932449817657, 1.0]
6,170.568406,[1, 2],[1.0000001192092896, 0.026854339987039566, 0.026854339987039566, 1.0]
7,170.572149,[1, 2],[1.0000001192092896, 0.02716502919793129, 0.02716502919793129, 1.0]
8,170.573874,[1, 2],[1.0000001192092896, 0.025568582117557526, 0.025568582117557526, 0.9999998807907104]
9,170.575141,[1, 2],[1.0000001192092896, 0.024493109434843063, 0.024493109434843063, 1.0]
10,170.575830,[1, 2],[1.0000001192092896, 0.02581310272216797, 0.02581310272216797, 1.0]
11,170.576525,[1, 2],[1.0000001192092896, 0.02717476710677147, 0.02717476710677147, 1.0000001192092896]
12,170.577205,[1, 2],[1.0000001192092896, 0.027001075446605682, 0.027001075446605682, 0.9999998807907104]
13,170.578955,[1, 2],[1.0000001192092896, 0.027317937463521957, 0.027317937463521957, 0.9999998807907104]
14,170.579638,[1, 2],[1.0000001192092896, 0.028045479208230972, 0.028045479208230972, 1.0]
15,170.582876,[1, 2],[1.0000001192092896, 0.031245172023773193, 0.031245172023773193, 1.0000001192092896]
16,170.584144,[1, 2],[1.0000001192092896, 0.028601864352822304, 0.028601864352822304, 0.9999998807907104]
17,170.585952,[1, 2],[1.0000001192092896, 0.027927447110414505, 0.027927447110414505, 1.0]
18,170.586641,[1, 2],[1.0000001192092896, 0.026055876165628433, 0.026055876165628433, 1.0]
19,170.588403,[1, 2],[1.0000001192092896, 0.025634875521063805, 0.025634875521063805, 1.0]
20,170.590700,[1, 2],[1.0000001192092896, 0.025600705295801163, 0.025600705295801163, 1.0000001192092896]
21,170.591422,[1, 2],[1.0000001192092896, 0.027730002999305725, 0.027730002999305725, 1.0]
22,170.592117,[1, 2],[1.0000001192092896, 0.026431139558553696, 0.026431139558553696, 1.0]
23,170.593358,[1, 2],[1.0000001192092896, 0.024432215839624405, 0.024432215839624405, 0.9999999403953552]
24,170.594048,[1, 2],[1.0000001192092896, 0.026006389409303665, 0.026006389409303665, 0.9999998211860657]
25,170.594768,[1, 2],[1.0000001192092896, 0.023962633684277534, 0.023962633684277534, 0.9999998807907104]
26,170.597065,[1, 2],[1.0000001192092896, 0.022039450705051422, 0.022039450705051422, 1.0]
27,170.597775,[1, 2],[1.0000001192092896, 0.02142026647925377, 0.02142026647925377, 0.9999999403953552]
28,170.598461,[1, 2],[1.0000001192092896, 0.024788707494735718, 0.024788707494735718, 1.0]
29,170.599179,[1, 2],[1.0000001192092896, 0.022595267742872238, 0.022595267742872238, 1.0]
30,170.599850,[1, 2],[1.0000001192092896, 0.02274881862103939, 0.02274881862103939, 0.9999997615814209]
31,170.600532,[1, 2],[1.0000001192092896, 0.020791804417967796, 0.020791804417967796, 1.000000238418579]
32,170.603861,[1, 2],[1.0000001192092896, 0.02083054929971695, 0.02083054929971695, 0.9999998211860657]
33,170.606206,[1, 2],[1.0000001192092896, 0.020270155742764473, 0.020270155742764473, 1.0000001192092896]
34,170.608465,[1, 2],[1.0000001192092896, 0.019410084933042526, 0.019410084933042526, 0.9999998807907104]
35,170.611743,[1, 2],[1.0000001192092896, 0.019456490874290466, 0.019456490874290466, 1.0]
36,170.612954,[1, 2],[1.0000001192092896, 0.019157016649842262, 0.019157016649842262, 0.9999999403953552]
37,170.613674,[1, 2],[1.0000001192092896, 0.020236119627952576, 0.020236119627952576, 0.9999998211860657]
38,170.616433,[1, 2],[1.0000001192092896, 0.019448179751634598, 0.019448179751634598, 0.9999998211860657]
39,170.618172,[1, 2],[1.0000001192092896, 0.02075849287211895, 0.02075849287211895, 1.0000001192092896]
40,170.620575,[1, 2],[1.0000001192092896, 0.020891105756163597, 0.020891105756163597, 1.0000001192092896]
41,170.676422,[1, 2],[1.0000001192092896, 0.02113974280655384, 0.02113974280655384, 1.0000003576278687]
42,170.702405,[1, 2],[1.0000001192092896, 0.01962994411587715, 0.01962994411587715, 1.0]
43,170.780233,[1, 2],[1.0000001192092896, 0.017082765698432922, 0.017082765698432922, 1.0000001192092896]
44,170.806181,[1, 2],[1.0000001192092896, 0.01741533912718296, 0.01741533912718296, 0.9999998211860657]
45,170.832335,[1, 2],[1.0000001192092896, 0.018739501014351845, 0.018739501014351845, 0.9999999403953552]
46,170.910521,[1, 2],[1.0000001192092896, 0.015767227858304977, 0.015767227858304977, 1.0000001192092896]
47,170.987915,[1, 2],[1.0000001192092896, 0.013542618602514267, 0.013542618602514267, 1.0000001192092896]
48,171.039648,[1, 2],[1.0000001192092896, 0.01283000037074089, 0.01283000037074089, 1.000000238418579]
49,171.066751,[1, 2],[1.0000001192092896, 0.012252580374479294, 0.012252580374479294, 0.9999998807907104]
50,171.093095,[1, 2],[1.0000001192092896, 0.012028902769088745, 0.012028902769088745, 1.0]
51,171.119172,[1, 2],[1.0000001192092896, 0.010533463209867477, 0.010533463209867477, 1.000000238418579]
52,171.145172,[1, 2],[1.0000001192092896, 0.009205419570207596, 0.009205419570207596, 1.0]
53,171.171134,[1, 2],[1.0000001192092896, 0.007772871758788824, 0.007772871758788824, 0.9999999403953552]
54,171.197038,[1, 2],[1.0000001192092896, 0.007918712683022022, 0.007918712683022022, 0.9999998807907104]
55,171.222934,[1, 2],[1.0000001192092896, 0.005624346900731325, 0.005624346900731325, 1.0]
56,171.248850,[1, 2],[1.0000001192092896, 0.0039308518171310425, 0.0039308518171310425, 1.0000001192092896]
57,171.274832,[1, 2],[1.0000001192092896, 0.003981725312769413, 0.003981725312769413, 1.0000001192092896]
58,171.300951,[1, 2],[1.0000001192092896, 0.005527534522116184, 0.005527534522116184, 1.0]
59,171.326925,[1, 2],[1.0000001192092896, 0.0038554281927645206, 0.0038554281927645206, 1.0]
60,171.352775,[1, 2],[1.0000001192092896, 0.0015177202876657248, 0.0015177202876657248, 0.9999998211860657]
61,171.378907,[1, 2],[1.0000001192092896, 0.0011055467184633017, 0.0011055467184633017, 1.0000001192092896]
62,171.404884,[1, 2],[1.0000001192092896, 0.0016119321808218956, 0.0016119321808218956, 1.0000001192092896]
63,171.430870,[1, 2],[1.0000001192092896, 0.000649208901450038, 0.000649208901450038, 1.0]
64,171.456762,[1, 2],[1.0000001192092896, 0.0015375437214970589, 0.0015375437214970589, 0.9999998807907104]
65,171.482901,[1, 2],[1.0000001192092896, 0.0013683685101568699, 0.0013683685101568699, 1.0]
66,171.508896,[1, 2],[1.0000001192092896, 0.0001800826285034418, 0.0001800826285034418, 1.0]
67,171.534917,[1, 2],[1.0000001192092896, 0.0008089732145890594, 0.0008089732145890594, 0.9999998211860657]
68,171.560816,[1, 2],[1.0000001192092896, 0.0009825077140703797, 0.0009825077140703797, 1.000000238418579]
69,171.586710,[1, 2],[1.0000001192092896, 0.001521932426840067, 0.001521932426840067, 1.0]
70,171.612806,[1, 2],[1.0000001192092896, 0.003876321017742157, 0.003876321017742157, 0.9999998807907104]
71,171.638801,[1, 2],[1.0000001192092896, 0.003078410867601633, 0.003078410867601633, 1.0]
72,171.664838,[1, 2],[1.0000001192092896, 0.0015736616915091872, 0.0015736616915091872, 1.000000238418579]
73,171.690946,[1, 2],[1.0000001192092896, 0.0019177396316081285, 0.0019177396316081285, 1.0]
74,171.716983,[1, 2],[1.0000001192092896, 0.0018628600519150496, 0.0018628600519150496, 0.9999998211860657]
75,171.742980,[1, 2],[1.0000001192092896, 0.0022878742311149836, 0.0022878742311149836, 1.0]
76,171.769231,[1, 2],[1.0000001192092896, 0.002350405091419816, 0.002350405091419816, 1.0]
77,171.795373,[1, 2],[1.0000001192092896, 0.0026014121249318123, 0.0026014121249318123, 1.0]
78,171.821428,[1, 2],[1.0000001192092896, 0.002464419463649392, 0.002464419463649392, 0.9999998211860657]
79,171.847451,[1, 2],[1.0000001192092896, 0.0025111869908869267, 0.0025111869908869267, 1.0000001192092896]
80,171.873443,[1, 2],[1.0000001192092896, 0.002256866544485092, 0.002256866544485092, 0.9999998807907104]
81,171.899400,[1, 2],[1.0000001192092896, 0.00316262966953218, 0.00316262966953218, 0.9999999403953552]
82,171.925531,[1, 2],[1.0000001192092896, 0.0017829795833677053, 0.0017829795833677053, 1.0000001192092896]
83,171.951450,[1, 2],[1.0000001192092896, 0.002784036099910736, 0.002784036099910736, 1.0000001192092896]
84,171.977481,[1, 2],[1.0000001192092896, 0.004379925783723593, 0.004379925783723593, 1.0]
85,172.003734,[1, 2],[1.0000001192092896, 0.004797972738742828, 0.004797972738742828, 1.0000001192092896]
86,172.029818,[1, 2],[1.0000001192092896, 0.0025366514455527067, 0.0025366514455527067, 1.0]
87,172.055605,[1, 2],[1.0000001192092896, 0.0026988245081156492, 0.0026988245081156492, 1.0000001192092896]
88,172.081937,[1, 2],[1.0000001192092896, 0.003837214084342122, 0.003837214084342122, 1.0]
89,172.108087,[1, 2],[1.0000001192092896, 0.005006495863199234, 0.005006495863199234, 1.000000238418579]
90,172.159990,[1, 2],[1.0000001192092896, 0.003846606472507119, 0.003846606472507119, 1.0000001192092896]
91,172.186000,[1, 2],[1.0000001192092896, 0.003135710023343563, 0.003135710023343563, 1.0]
92,172.212057,[1, 2],[1.0000001192092896, 0.0021395657677203417, 0.0021395657677203417, 1.0]
93,172.238222,[1, 2],[1.0000001192092896, 0.0037656989879906178, 0.0037656989879906178, 0.9999998807907104]
