# episode_index, seconds
1,0.003543
2,0.002067
3,0.002104
4,0.002095
5,0.001181
6,0.001119
7,0.001627
8,0.000608
9,0.000667
10,0.000613
11,0.002603
12,0.002588
13,0.001180
14,0.000620
15,0.000601
16,0.000604
17,0.000622
18,0.001606
19,0.000615
20,0.000600
21,0.000634
22,0.000588
23,0.002104
24,0.000602
25,0.001155
26,0.000616
27,0.002568
28,0.000616
29,0.001151
30,0.001100
31,0.000607
32,0.001107
33,0.000643
34,0.001114
35,0.000596
36,0.003095
37,0.001672
38,0.000602
39,0.000597
40,0.000598
41,0.000633
42,0.002094
43,0.001116
44,0.000594
45,0.002619
46,0.000605
47,0.059582
48,0.055014
49,0.051379
50,0.025630
51,0.103340
52,0.051273
53,0.025913
54,0.051644
55,0.025714
56,0.026096
57,0.025779
58,0.027154
59,0.026221
60,0.025885
61,0.026176
62,0.025789
63,0.025861
64,0.025787
65,0.026122
66,0.025884
67,0.025791
68,0.026134
69,0.025744
70,0.026002
71,0.051610
72,0.026061
73,0.026136
74,0.025760
75,0.025946
76,0.025721
77,0.026071
78,0.026162
79,0.025874
80,0.025725
81,0.025755
82,0.026180
83,0.025715
84,0.025803
85,0.025943
86,0.025818
87,0.025831
88,0.025974
89,0.026133
90,0.025832
91,0.026085
92,0.025718
93,0.026161
94,0.025876
95,0.025687
96,0.052511
97,0.026113
98,0.026000
99,0.025654
100,0.025863
101,0.025926
102,0.025656
103,0.025756
104,0.026066
105,0.025585
106,0.026007
107,0.025836
108,0.025716
109,0.025851
110,0.026156
111,0.051379
112,0.026200
113,0.025918
114,0.025857
115,0.051592
116,0.025889
117,0.026236
118,0.025990
119,0.025601
120,0.026001
121,0.051822
122,0.025883
123,0.077368
124,0.025775
125,0.025891
126,0.025683
127,0.025705
128,0.025962
129,0.025766
130,0.026184
131,0.025927
132,0.026117
133,0.026057
134,0.026001
135,0.025738
136,0.025847
137,0.026048
138,0.025800
139,0.025971
140,0.025948
141,0.026034
142,0.025928
143,0.025848
144,0.026080
145,0.025774
146,0.026161
147,0.025870
148,0.026024
149,0.026003
150,0.025793
151,0.025914
152,0.025967
153,0.026223
154,0.025720
155,0.026279
156,0.025762
157,0.026129
158,0.025873
159,0.026156
160,0.025862
161,0.025736
162,0.025979
163,0.025732
164,0.025966
165,0.025918
166,0.026103
167,0.025918
168,0.026001
169,0.025964
170,0.025775
171,0.025903
172,0.025874
173,0.026166
174,0.025828
175,0.025980
176,0.025841
177,0.026248
178,0.025785
179,0.025883
180,0.025989
181,0.026059
182,0.026325
183,0.031330
184,0.025859
185,0.026231
186,0.026023
187,0.052097
188,0.025736
189,0.025930
190,0.025697
191,0.026136
192,0.026017
193,0.026023
194,0.025901
195,0.026096
196,0.026022
197,0.026037
198,0.026061
199,0.026054
200,0.026089
201,0.025894
202,0.026229
203,0.025973
204,0.026238
205,0.025921
206,0.026041
207,0.025915
208,0.025863
209,0.026070
210,0.025786
211,0.026155
212,0.025846
213,0.025957
214,0.025909
215,0.026081
216,0.026031
217,0.026035
218,0.052150
219,0.025909
220,0.051700
221,0.026104
222,0.025945
223,0.026188
224,0.025910
225,0.026152
226,0.052002
227,0.025948
228,0.025990
229,0.051776
230,0.077236
231,0.025957
232,0.076870
233,0.078970
234,0.051486
235,0.051647
236,0.051306
237,0.051484
238,0.051364
239,0.051334
240,0.025879
241,0.025912
242,0.025842
243,0.025856
244,0.025864
245,0.025826
246,0.025721
247,0.025691
248,0.025640
249,0.025824
250,0.025856
251,0.025851
252,0.026102
253,0.025823
254,0.051481
255,0.025749
256,0.025833
257,0.025804
258,0.025614
259,0.025871
260,0.025789
261,0.025671
262,0.025592
263,0.025769
264,0.025872
265,0.025990
266,0.025687
267,0.026019
268,0.025893
269,0.025899
270,0.025793
271,0.025879
272,0.025793
273,0.026005
274,0.025876
275,0.025787
276,0.025776
277,0.025994
278,0.025842
279,0.025728
280,0.025875
281,0.025893
282,0.025789
283,0.025818
284,0.025995
285,0.025763
286,0.025723
287,0.025891
288,0.025676
289,0.025813
290,0.025963
291,0.025934
292,0.025788
293,0.025812
294,0.025871
295,0.025863
296,0.025662
297,0.025908
298,0.025780
299,0.025779
300,0.025823
301,0.025926
302,0.025783
303,0.025901
304,0.025665
305,0.025815
306,0.025712
307,0.025813
308,0.025837
309,0.025725
310,0.025736
311,0.025787
312,0.025806
313,0.025807
314,0.025767
315,0.025833
316,0.025845
317,0.025810
318,0.025842
319,0.026046
320,0.025616
321,0.025871
322,0.025786
323,0.025905
324,0.025671
325,0.025831
326,0.025804
327,0.025646
328,0.025735
329,0.025762
330,0.025686
331,0.025867
332,0.025747
333,0.025912
334,0.025795
335,0.025924
336,0.025835
337,0.025829
338,0.025540
339,0.025748
340,0.025811
341,0.025931
342,0.025697
343,0.025947
344,0.025701
345,0.025749
346,0.025741
347,0.025648
348,0.025753
349,0.025892
350,0.025783
351,0.025836
352,0.025802
353,0.025796
354,0.025828
355,0.025788
356,0.025821
357,0.025958
358,0.040462
359,0.025504
360,0.076869
361,0.025881
362,0.025730
363,0.051212
364,0.025868
365,0.025838
366,0.025762
367,0.025771
368,0.076810
369,0.025951
370,0.025808
371,0.025748
372,0.025724
373,0.025836
374,0.025561
375,0.025712
376,0.025741
377,0.025923
378,0.025774
379,0.025786
380,0.025845
381,0.025640
382,0.025826
383,0.025760
384,0.025881
385,0.025804
386,0.025886
387,0.025621
388,0.025721
389,0.025790
390,0.026032
391,0.025876
392,0.025715
393,0.025806
394,0.025646
395,0.025670
396,0.025887
397,0.025819
398,0.025864
399,0.025614
400,0.025895
401,0.025832
402,0.025825
403,0.025759
404,0.025813
405,0.025727
406,0.025907
407,0.025841
408,0.025812
409,0.026046
410,0.025744
411,0.025619
412,0.025739
413,0.025807
414,0.025862
415,0.025780
416,0.025797
417,0.025830
418,0.025889
419,0.025622
420,0.025818
421,0.025611
422,0.025801
423,0.025763
424,0.025914
425,0.025824
426,0.025736
427,0.025663
428,0.025960
429,0.025988
430,0.025691
431,0.025795
432,0.025761
433,0.025905
434,0.025819
435,0.025829
436,0.025806
437,0.025693
438,0.025810
439,0.025781
440,0.025780
441,0.025743
442,0.025716
443,0.025857
444,0.025823
445,0.025930
446,0.026062
447,0.025738
448,0.025774
449,0.025905
450,0.025755
451,0.025761
452,0.025772
453,0.025801
454,0.051333
455,0.025784
456,0.025666
457,0.025716
458,0.051340
459,0.025790
460,0.025654
461,0.025917
462,0.025652
463,0.025733
464,0.051265
465,0.026014
466,0.025743
467,0.025885
468,0.025893
469,0.025711
470,0.025900
471,0.025800
472,0.025858
473,0.025932
474,0.025647
475,0.025826
476,0.025842
477,0.025937
478,0.025778
479,0.025823
480,0.025681
481,0.025937
482,0.025704
483,0.025633
484,0.025657
485,0.025892
486,0.025713
487,0.025748
488,0.025826
489,0.025798
490,0.025913
491,0.025739
492,0.025715
493,0.025889
494,0.025748
495,0.025735
496,0.025723
497,0.051685
498,0.025759
499,0.076867
500,0.077247
501,0.077008
502,0.102664
503,0.077241
504,0.077144
505,0.077212
506,0.102722
507,0.102674
508,0.077236
509,0.051487
510,0.025687
511,0.025900
512,0.025944
513,0.051620
514,0.025788
515,0.025835
516,0.025834
517,0.026023
518,0.028301
519,0.051461
520,0.025628
521,0.025980
522,0.025882
523,0.025716
524,0.051897
525,0.026118
526,0.025942
527,0.025748
528,0.025861
529,0.026002
530,0.025994
531,0.025955
532,0.025879
533,0.026023
534,0.025839
535,0.025847
536,0.025886
537,0.026026
538,0.025990
539,0.026017
540,0.025988
541,0.026014
542,0.077736
543,0.077622
544,0.103099
545,0.077753
546,0.103365
547,0.103211
