# episode_index, seconds
1,0.010797
2,0.004183
3,0.006166
4,0.011122
5,0.006079
6,0.002477
7,0.004382
8,0.001563
9,0.001845
10,0.001820
11,0.013505
12,0.008363
13,0.003161
14,0.001818
15,0.001589
16,0.002106
17,0.005589
18,0.005976
19,0.002837
20,0.002713
21,0.001266
22,0.001488
23,0.005817
24,0.001662
25,0.007450
26,0.001968
27,0.011003
28,0.001387
29,0.003162
30,0.003130
31,0.001616
32,0.007510
33,0.001844
34,0.004887
35,0.003366
36,0.008090
37,0.005007
38,0.005354
39,0.002195
40,0.001918
41,0.002640
42,0.007564
43,0.002977
44,0.001646
45,0.023141
46,0.001530
47,0.095110
48,0.087578
49,0.087056
50,0.043612
51,0.171065
52,0.086545
53,0.044121
54,0.086505
55,0.043592
56,0.043474
57,0.042539
58,0.043630
59,0.043739
60,0.043903
61,0.043094
62,0.043332
63,0.043899
64,0.043817
65,0.043573
66,0.043642
67,0.043477
68,0.043432
69,0.043568
70,0.043690
71,0.087262
72,0.043315
73,0.043477
74,0.044065
75,0.043294
76,0.043241
77,0.044025
78,0.043896
79,0.043380
80,0.043495
81,0.044046
82,0.041765
83,0.043488
84,0.043132
85,0.044047
86,0.043365
87,0.042853
88,0.043025
89,0.043755
90,0.043034
91,0.043719
92,0.043287
93,0.043522
94,0.043457
95,0.043699
96,0.087222
97,0.044123
98,0.043312
99,0.043206
100,0.042948
101,0.043049
102,0.042969
103,0.043308
104,0.042977
105,0.043127
106,0.043170
107,0.043148
108,0.043088
109,0.043344
110,0.043573
111,0.086266
112,0.043912
113,0.043589
114,0.043930
115,0.086906
116,0.043591
117,0.028654
118,0.037803
119,0.049060
120,0.044390
121,0.088447
122,0.043027
123,0.130890
124,0.043360
125,0.046107
126,0.043377
127,0.044233
128,0.046990
129,0.044925
130,0.044117
131,0.044242
132,0.043653
133,0.043605
134,0.043997
135,0.046736
136,0.048017
137,0.041444
138,0.043645
139,0.043392
140,0.043604
141,0.043755
142,0.043125
143,0.043322
144,0.043516
145,0.044012
146,0.043550
147,0.043462
148,0.043564
149,0.043314
150,0.043302
151,0.043600
152,0.044186
153,0.043588
154,0.043419
155,0.043537
156,0.043112
157,0.043544
158,0.044352
159,0.043433
160,0.043500
161,0.043465
162,0.043294
163,0.043878
164,0.043563
165,0.044478
166,0.044216
167,0.042823
168,0.043431
169,0.043207
170,0.043479
171,0.043322
172,0.043396
173,0.043871
174,0.042968
