# episode_index, seconds
1,0.003218
2,0.002816
3,0.003345
4,0.003325
5,0.003414
6,0.003365
7,0.002886
8,0.002870
9,0.002900
10,0.003386
11,0.002857
12,0.002363
13,0.003472
14,0.003371
15,0.002860
16,0.002881
17,0.002895
18,0.002878
19,0.003366
20,0.106679
21,0.102956
22,0.128988
23,0.103397
24,0.077678
25,0.103238
26,0.077701
27,0.077392
28,0.077361
29,0.103178
30,0.077569
31,0.103116
32,0.103199
33,0.077740
34,0.103465
35,0.129051
36,0.077508
37,0.103300
38,0.103213
39,0.103292
40,0.077465
41,0.103550
42,0.077672
43,0.103473
44,0.129340
45,0.129166
46,0.129463
47,0.103421
48,0.103536
49,0.103657
50,0.103406
51,0.103697
52,0.077894
53,0.103482
54,0.103608
55,0.105433
56,0.103763
57,0.079270
58,0.078080
59,0.103967
60,0.103934
61,0.103910
62,0.077900
63,0.103677
64,0.077840
65,0.103664
66,0.103790
67,0.103413
68,0.077691
69,0.077693
70,0.103407
71,0.103644
72,0.103419
73,0.077772
74,0.077783
75,0.077518
76,0.077714
77,0.077600
78,0.077595
79,0.077453
80,0.077561
81,0.077776
82,0.077472
83,0.077481
84,0.077529
85,0.077488
86,0.103746
87,0.077433
88,0.077616
89,0.077482
90,0.077623
91,0.103367
92,0.077573
93,0.077639
94,0.081597
95,0.105185
96,0.103503
97,0.103501
98,0.077741
99,0.077408
100,0.077600
101,0.077531
102,0.077561
103,0.077652
104,0.077409
105,0.077690
106,0.103398
107,0.077635
108,0.103331
109,0.077819
110,0.051873
111,0.077511
112,0.077472
113,0.077466
114,0.077929
115,0.103337
116,0.051818
117,0.103346
118,0.103195
119,0.129002
120,0.103453
121,0.103642
122,0.077566
123,0.103282
124,0.077371
125,0.078123
126,0.104466
127,0.104109
128,0.078335
129,0.078280
130,0.078344
131,0.078624
132,0.077939
133,0.078453
134,0.078611
135,0.078316
136,0.078307
137,0.078474
138,0.078020
139,0.078304
140,0.078254
141,0.104497
142,0.078269
143,0.078364
144,0.078449
145,0.104805
146,0.078419
147,0.078323
148,0.078428
149,0.078332
150,0.052287
151,0.078366
152,0.078232
153,0.078529
154,0.077914
155,0.078148
156,0.078413
157,0.078241
158,0.104359
159,0.078048
160,0.104161
161,0.104672
162,0.104324
163,0.104135
164,0.104241
165,0.104141
166,0.078277
167,0.104657
