# episode_index, seconds
1,0.006002
2,0.004999
3,0.012190
4,0.013522
5,0.005497
6,0.004888
7,0.008107
8,0.012493
9,0.008320
10,0.011925
11,0.012196
12,0.018484
13,0.005446
14,0.006327
15,0.010565
16,0.014184
17,0.012767
18,0.012710
19,0.011287
20,0.011999
21,0.007131
22,0.014519
23,0.011047
24,0.010617
25,0.054810
26,0.243318
27,0.093741
28,0.190716
29,0.189098
30,0.149765
31,0.141796
32,0.143068
33,0.047166
34,0.094483
35,0.094973
36,0.049275
37,0.049403
38,0.047508
39,0.046759
40,0.048127
41,0.048472
42,0.047950
43,0.140687
44,0.046531
45,0.092715
46,0.045976
47,0.046125
48,0.047173
49,0.047098
50,0.047960
51,0.048268
52,0.046133
53,0.046220
54,0.046403
55,0.046184
56,0.046799
57,0.045800
58,0.045651
59,0.046073
60,0.046222
61,0.045750
62,0.092114
63,0.091381
64,0.045877
65,0.047266
66,0.048271
67,0.092830
68,0.045860
69,0.046017
70,0.046356
71,0.046435
72,0.046000
73,0.049168
74,0.046928
75,0.045922
76,0.091872
77,0.045995
78,0.046292
79,0.046731
80,0.093355
81,0.046501
82,0.046020
83,0.090780
84,0.092936
85,0.092950
86,0.047399
87,0.044959
88,0.047058
89,0.047118
90,0.047410
91,0.046599
92,0.050517
93,0.047792
94,0.046974
95,0.046497
96,0.047007
97,0.047286
98,0.038424
99,0.048409
100,0.046081
101,0.046429
102,0.047195
103,0.047130
104,0.046668
105,0.050443
106,0.046963
107,0.081230
108,0.045340
109,0.045793
110,0.046557
111,0.045705
112,0.046097
113,0.045840
114,0.045737
115,0.045406
116,0.045703
117,0.045541
118,0.046447
119,0.046120
120,0.050147
121,0.046164
122,0.046224
123,0.045887
124,0.048425
125,0.046859
126,0.046418
127,0.045675
128,0.045654
129,0.046766
130,0.092126
131,0.046244
132,0.046262
133,0.047922
134,0.048020
135,0.046206
136,0.046389
137,0.047200
138,0.045910
139,0.046077
140,0.045817
141,0.045771
142,0.045289
143,0.045922
144,0.047698
145,0.047352
146,0.045898
147,0.046376
148,0.046036
149,0.045620
150,0.045955
151,0.046008
152,0.045885
153,0.047670
154,0.047385
155,0.047657
156,0.046384
157,0.046610
158,0.046471
159,0.046610
160,0.046276
161,0.045212
162,0.045757
163,0.045647
164,0.045649
165,0.045528
166,0.045616
167,0.045534
168,0.045910
169,0.045533
170,0.045030
171,0.045440
172,0.047572
173,0.047140
174,0.047551
175,0.045784
176,0.046817
177,0.045813
178,0.046846
179,0.046479
180,0.046595
181,0.045857
182,0.046368
183,0.048074
184,0.048612
185,0.046758
186,0.046133
187,0.045482
188,0.045574
189,0.046711
190,0.046572
191,0.045686
192,0.033338
193,0.033883
194,0.033259
195,0.033136
196,0.032955
197,0.042102
198,0.046104
199,0.048778
200,0.047470
201,0.046398
202,0.046987
203,0.047386
204,0.046540
205,0.048720
206,0.055906
207,0.046070
208,0.046227
209,0.046481
210,0.045544
211,0.045332
212,0.045230
213,0.047214
214,0.048788
215,0.046236
216,0.045995
217,0.046188
218,0.046610
219,0.045726
220,0.094864
221,0.047275
222,0.046241
223,0.047145
224,0.047554
225,0.046430
226,0.046763
227,0.050580
228,0.045960
229,0.045678
230,0.045737
231,0.045768
232,0.045849
233,0.046057
234,0.045684
235,0.045808
236,0.046171
237,0.045774
238,0.046017
239,0.046218
240,0.094098
241,0.046366
242,0.045646
243,0.045347
244,0.046712
245,0.046596
246,0.046055
247,0.047401
248,0.045979
249,0.049775
250,0.046600
251,0.046885
252,0.046811
253,0.046993
254,0.045772
255,0.045791
256,0.045569
257,0.046234
258,0.046046
259,0.045495
260,0.045383
261,0.045782
262,0.045939
263,0.045638
264,0.045657
265,0.045124
266,0.046220
267,0.045937
268,0.047397
269,0.048093
270,0.061488
271,0.048484
272,0.062726
273,0.049311
274,0.052971
275,0.049751
276,0.048567
277,0.047962
278,0.052194
279,0.048527
280,0.053681
281,0.049538
282,0.096331
283,0.148332
284,0.049292
285,0.101426
286,0.148234
287,0.197457
288,0.148454
289,0.149093
290,0.243437
291,0.199857
292,0.138828
293,0.144890
294,0.096625
295,0.097979
296,0.101457
297,0.145202
298,0.098504
299,0.101356
300,0.097050
301,0.097442
302,0.051092
303,0.102137
304,0.049171
305,0.048780
306,0.048811
307,0.051033
308,0.049549
309,0.052976
310,0.049766
311,0.048889
312,0.047839
313,0.052002
314,0.049147
315,0.052324
316,0.049315
317,0.048840
318,0.049230
319,0.051008
320,0.049299
321,0.150588
322,0.049114
323,0.049612
324,0.050047
325,0.049550
326,0.049519
327,0.051366
328,0.096046
329,0.051165
330,0.047871
331,0.096406
332,0.052938
333,0.097643
334,0.048265
335,0.050801
336,0.049829
337,0.054534
338,0.047788
339,0.047997
340,0.048797
341,0.099385
342,0.101155
343,0.096822
344,0.048665
345,0.050902
346,0.048543
347,0.048679
348,0.051934
349,0.049193
350,0.048381
351,0.048121
352,0.051181
353,0.048822
354,0.048242
355,0.049749
356,0.051412
357,0.049148
358,0.048396
359,0.049528
360,0.048990
361,0.048896
362,0.048114
363,0.052080
364,0.048334
365,0.047987
366,0.047590
367,0.058216
368,0.049333
369,0.049499
370,0.049828
371,0.050642
372,0.050807
373,0.048495
374,0.047993
375,0.049092
376,0.050837
377,0.048746
378,0.052742
379,0.050070
380,0.048205
381,0.048004
382,0.049347
383,0.049813
384,0.049191
385,0.048996
386,0.053741
387,0.048657
388,0.049482
389,0.049352
390,0.082134
391,0.047800
392,0.051458
393,0.047307
394,0.046820
395,0.049332
396,0.047653
397,0.047995
398,0.050612
399,0.049981
400,0.047376
401,0.097252
402,0.047681
403,0.051243
404,0.047905
405,0.046555
406,0.096475
407,0.049271
408,0.051672
409,0.048364
410,0.048005
411,0.047113
412,0.049634
413,0.048435
414,0.099070
415,0.142404
416,0.097107
417,0.096853
418,0.143894
419,0.146674
420,0.092022
421,0.096881
422,0.097246
423,0.142292
424,0.097155
425,0.097512
426,0.097476
427,0.098099
428,0.097626
429,0.095369
430,0.096612
431,0.094925
432,0.098051
433,0.095144
434,0.098441
435,0.100136
436,0.099983
437,0.049229
438,0.048168
439,0.098884
440,0.099425
441,0.048581
442,0.100257
443,0.096957
444,0.047844
445,0.146938
446,0.047257
447,0.050609
448,0.098085
449,0.051024
450,0.047955
451,0.050596
452,0.095130
453,0.051597
454,0.048090
455,0.094603
456,0.095727
457,0.050074
458,0.096467
459,0.047183
460,0.097278
461,0.051540
462,0.049357
463,0.047258
464,0.046645
465,0.050049
466,0.048076
467,0.099286
468,0.140997
469,0.049612
470,0.048014
471,0.050751
472,0.048202
473,0.046671
474,0.048135
475,0.050257
476,0.047734
477,0.051339
478,0.048051
479,0.047488
480,0.046746
481,0.050437
482,0.047997
483,0.048519
484,0.050902
485,0.047963
486,0.048680
487,0.048548
488,0.047841
489,0.051395
490,0.048068
491,0.047931
492,0.065840
493,0.047783
494,0.046505
495,0.049930
496,0.047758
497,0.050982
498,0.048461
499,0.047127
500,0.048294
501,0.048956
502,0.048045
503,0.052418
504,0.047929
505,0.048702
506,0.050440
507,0.048238
508,0.047697
509,0.051699
510,0.047761
511,0.048231
512,0.048803
513,0.048250
514,0.051917
515,0.048329
516,0.047265
517,0.048717
518,0.050029
519,0.048891
520,0.051378
521,0.047929
522,0.047322
523,0.047211
524,0.050918
525,0.047867
526,0.051513
527,0.047625
528,0.047274
529,0.048855
530,0.050414
531,0.047765
532,0.099233
533,0.047998
534,0.047938
535,0.048999
536,0.048377
537,0.050621
538,0.047207
539,0.046587
540,0.048674
541,0.048830
542,0.048732
543,0.051553
544,0.048811
545,0.048080
546,0.050606
547,0.048388
548,0.047608
549,0.051507
550,0.047634
551,0.049967
552,0.047499
553,0.047488
554,0.048917
555,0.049940
556,0.047441
557,0.047359
558,0.145328
559,0.145807
560,0.047756
561,0.048079
562,0.048093
563,0.051451
564,0.048111
565,0.047628
566,0.049888
567,0.048237
568,0.047660
569,0.049638
570,0.050782
571,0.048340
572,0.046506
573,0.148697
574,0.048220
575,0.047711
576,0.045974
577,0.050516
578,0.048250
579,0.051878
580,0.048551
581,0.047408
582,0.050337
583,0.047525
584,0.048219
585,0.051928
586,0.046241
587,0.046305
588,0.048585
589,0.049524
590,0.048119
591,0.051642
592,0.048105
593,0.048501
594,0.048385
595,0.048350
596,0.048059
597,0.050968
598,0.048492
599,0.047874
600,0.049045
601,0.048500
602,0.047377
603,0.051082
604,0.047766
605,0.048058
606,0.047774
607,0.048640
608,0.048614
609,0.048495
610,0.051632
611,0.047679
612,0.046608
613,0.050033
614,0.047952
615,0.051018
616,0.048141
617,0.048036
618,0.048606
619,0.049028
620,0.047891
621,0.047318
622,0.051549
623,0.047193
624,0.047143
625,0.047521
626,0.049340
627,0.048819
628,0.050729
629,0.047294
630,0.047307
631,0.048127
632,0.048214
633,0.047948
634,0.051218
635,0.047786
636,0.047877
637,0.047194
638,0.049555
639,0.048188
640,0.047635
641,0.051104
642,0.047253
643,0.046298
644,0.049078
645,0.048427
646,0.146268
647,0.048077
648,0.049498
649,0.049591
650,0.047517
651,0.050990
652,0.048423
653,0.046162
654,0.049969
655,0.047406
656,0.047010
657,0.051613
658,0.048037
659,0.047981
660,0.049070
661,0.049417
662,0.048410
663,0.051293
664,0.047811
665,0.047192
666,0.050231
667,0.048198
668,0.049814
669,0.049894
670,0.047342
671,0.047170
672,0.050016
673,0.048268
674,0.046982
675,0.051411
676,0.047869
677,0.047773
678,0.048186
679,0.048502
680,0.049839
681,0.049770
682,0.047585
683,0.047478
684,0.049375
685,0.049184
686,0.047413
687,0.050742
688,0.047841
689,0.047422
690,0.065023
691,0.047714
692,0.047893
693,0.050425
694,0.047743
695,0.050826
696,0.096125
697,0.096835
698,0.048228
699,0.047323
700,0.051510
701,0.094476
702,0.143304
703,0.046948
704,0.051717
705,0.094692
706,0.048694
707,0.096427
708,0.099162
709,0.095016
710,0.097295
711,0.100967
712,0.048089
713,0.096932
714,0.145075
715,0.142153
716,0.145074
717,0.145307
718,0.144587
719,0.192698
720,0.144623
721,0.242165
722,0.146269
723,0.142196
724,0.146675
725,0.192660
726,0.147059
727,0.094894
728,0.144910
729,0.098904
730,0.097388
731,0.095271
732,0.098676
733,0.143272
734,0.095190
735,0.099003
736,0.047768
737,0.047677
738,0.048909
739,0.098868
740,0.048511
741,0.048090
742,0.049098
743,0.049188
744,0.047391
745,0.051850
746,0.047531
747,0.047433
748,0.047151
749,0.049988
750,0.048420
751,0.051012
752,0.048002
753,0.047800
754,0.048519
755,0.048768
756,0.048821
757,0.051955
758,0.048487
759,0.047377
760,0.047205
761,0.049976
762,0.048446
763,0.048069
764,0.051184
765,0.047488
766,0.051285
767,0.049164
768,0.047875
769,0.052052
770,0.048084
771,0.047408
772,0.051675
773,0.049230
774,0.051043
775,0.048711
776,0.047447
777,0.052537
778,0.048341
779,0.048935
780,0.049674
781,0.047635
782,0.046930
783,0.050471
784,0.047697
785,0.048072
786,0.050963
787,0.047530
788,0.046646
789,0.050275
790,0.047574
791,0.051997
792,0.047777
793,0.047368
794,0.050453
795,0.048046
796,0.047425
797,0.051051
798,0.048339
799,0.047501
800,0.047242
801,0.049440
802,0.047866
803,0.048226
804,0.051748
805,0.046719
806,0.050610
807,0.095877
808,0.051076
809,0.095751
810,0.048746
811,0.048919
812,0.048585
813,0.099262
814,0.047362
815,0.094495
816,0.096102
817,0.051393
818,0.142208
819,0.143437
820,0.145413
821,0.146312
822,0.144149
823,0.046848
824,0.145136
825,0.051648
826,0.047886
827,0.064564
828,0.095791
829,0.050368
830,0.047452
831,0.047138
832,0.051683
833,0.048467
834,0.048836
835,0.050902
836,0.047887
837,0.047505
838,0.051477
839,0.048284
840,0.047962
841,0.042781
842,0.027008
843,0.027560
844,0.027072
845,0.027199
846,0.026766
847,0.026785
848,0.026767
849,0.026525
850,0.045013
851,0.047183
852,0.046814
853,0.048452
854,0.095883
855,0.047842
856,0.051993
857,0.047408
858,0.046978
859,0.049909
860,0.048151
861,0.047504
862,0.051367
863,0.046268
864,0.046265
865,0.049629
866,0.047091
867,0.098263
868,0.047435
869,0.048317
870,0.048607
871,0.095511
872,0.048097
873,0.099505
874,0.144218
875,0.147337
876,0.144780
877,0.148049
878,0.096547
879,0.146474
880,0.140784
881,0.143198
882,0.146831
883,0.144446
884,0.145936
885,0.096133
886,0.094810
887,0.098355
888,0.094255
889,0.097060
890,0.098463
891,0.094986
892,0.095772
893,0.099276
894,0.094128
895,0.097651
896,0.097779
897,0.113277
898,0.094364
899,0.096737
900,0.095326
901,0.098037
902,0.095631
903,0.101032
904,0.142458
905,0.097982
906,0.098703
907,0.139035
908,0.148607
909,0.141403
910,0.144094
911,0.193699
912,0.144274
913,0.192682
914,0.143121
915,0.192430
916,0.195078
917,0.140310
918,0.193249
919,0.142339
920,0.144818
921,0.143968
922,0.144225
923,0.147072
924,0.144140
925,0.145605
926,0.144675
927,0.145306
928,0.192026
929,0.146010
930,0.144207
931,0.145742
932,0.143252
933,0.098166
934,0.048927
935,0.047748
936,0.047140
937,0.049352
938,0.047207
939,0.050816
940,0.047228
941,0.048165
942,0.047648
943,0.048684
944,0.048448
945,0.051956
946,0.048200
947,0.047508
948,0.047675
949,0.048668
950,0.048963
951,0.049878
952,0.047542
953,0.047720
954,0.049725
955,0.048506
956,0.048263
957,0.051861
958,0.047530
959,0.047391
960,0.050667
961,0.048995
962,0.050733
963,0.049222
964,0.029911
965,0.045535
966,0.052431
967,0.051507
968,0.047702
969,0.047971
970,0.048498
971,0.049478
972,0.047995
973,0.051264
974,0.048046
975,0.047715
976,0.048751
977,0.048497
978,0.047981
979,0.050976
980,0.047384
981,0.047514
982,0.050237
983,0.048508
984,0.048983
985,0.051084
986,0.047104
987,0.047411
988,0.050279
989,0.047725
990,0.048688
991,0.099001
992,0.049023
993,0.049739
994,0.049954
995,0.052314
996,0.047910
997,0.095570
998,0.049058
999,0.048478
1000,0.052096
1001,0.047756
1002,0.094803
1003,0.050280
1004,0.100519
1005,0.048645
1006,0.046298
1007,0.050123
1008,0.047613
1009,0.048612
1010,0.051830
1011,0.047643
1012,0.047293
1013,0.050521
1014,0.047580
1015,0.053608
1016,0.046662
1017,0.049501
1018,0.049141
1019,0.048090
1020,0.051636
1021,0.048312
1022,0.047184
1023,0.050181
1024,0.048003
1025,0.047716
1026,0.051029
1027,0.047651
1028,0.047239
1029,0.051007
1030,0.047231
1031,0.051526
1032,0.048189
1033,0.047642
1034,0.049333
1035,0.052165
1036,0.051431
1037,0.048327
1038,0.047216
1039,0.049739
1040,0.048708
1041,0.047307
1042,0.051261
1043,0.046921
1044,0.046469
1045,0.050179
1046,0.048984
1047,0.052161
1048,0.049063
1049,0.047514
1050,0.051411
1051,0.048546
1052,0.052051
1053,0.048265
1054,0.047719
1055,0.052256
1056,0.052270
1057,0.064034
1058,0.053126
1059,0.048113
1060,0.048049
1061,0.050894
1062,0.049064
1063,0.050591
1064,0.050260
1065,0.048767
1066,0.070691
1067,0.047460
1068,0.050369
1069,0.047929
1070,0.050724
1071,0.047577
1072,0.047756
1073,0.052275
1074,0.047833
1075,0.051561
1076,0.049148
1077,0.047937
1078,0.048131
1079,0.048942
1080,0.048294
1081,0.047851
1082,0.050668
1083,0.047852
1084,0.048611
1085,0.049601
1086,0.048273
1087,0.051455
1088,0.047742
1089,0.047200
1090,0.049936
1091,0.047916
1092,0.047218
1093,0.051206
1094,0.047920
1095,0.047966
1096,0.049799
1097,0.048864
1098,0.052191
1099,0.047829
1100,0.047906
1101,0.048731
1102,0.050424
1103,0.047546
1104,0.051489
1105,0.047811
1106,0.047194
1107,0.049992
1108,0.048244
1109,0.051562
1110,0.047504
1111,0.047159
1112,0.048654
1113,0.042766
1114,0.046289
1115,0.047443
1116,0.049121
1117,0.048802
1118,0.051388
1119,0.048294
1120,0.047369
1121,0.046331
1122,0.050604
1123,0.047900
1124,0.050605
1125,0.047716
1126,0.048095
1127,0.048043
1128,0.048774
1129,0.048640
1130,0.050532
1131,0.048887
1132,0.047598
1133,0.047334
1134,0.050060
1135,0.047903
1136,0.048749
1137,0.051023
1138,0.047758
1139,0.049979
1140,0.047201
1141,0.047825
1142,0.051912
1143,0.047919
1144,0.047624
1145,0.048613
1146,0.049002
1147,0.048099
1148,0.051722
1149,0.048381
1150,0.047760
1151,0.050116
1152,0.048241
1153,0.052053
1154,0.047609
1155,0.047236
1156,0.101263
1157,0.080384
1158,0.051180
1159,0.047607
1160,0.046432
1161,0.047402
1162,0.050348
1163,0.051010
1164,0.048419
1165,0.048050
1166,0.048304
1167,0.048485
1168,0.048350
1169,0.052056
1170,0.048621
1171,0.048052
1172,0.048149
1173,0.048737
1174,0.061601
1175,0.050374
1176,0.057524
1177,0.047748
1178,0.047638
1179,0.048531
1180,0.048864
