# episode_index, seconds
1,0.001731
2,0.003593
3,0.009354
4,0.002764
5,0.003287
6,0.005440
7,0.011491
8,0.015293
9,0.001589
10,0.001824
11,0.001894
12,0.002029
13,0.001915
14,0.003398
15,0.015702
16,0.001435
17,0.007972
18,0.009382
19,0.002598
20,0.007393
21,0.001657
22,0.008222
23,0.005677
24,0.002276
25,0.002513
26,0.002891
27,0.003560
28,0.005724
29,0.001810
30,0.002029
31,0.002055
32,0.005812
33,0.011841
34,0.007581
35,0.011122
36,0.011559
37,0.001785
38,0.003249
39,0.002116
40,0.013061
41,0.008160
42,0.005455
43,0.090897
44,0.043488
45,0.130953
46,0.043629
47,0.043780
48,0.087508
49,0.043684
50,0.087509
51,0.043892
52,0.044110
53,0.087006
54,0.044047
55,0.043744
56,0.044107
57,0.043583
58,0.043755
59,0.043657
60,0.044126
61,0.042926
62,0.043951
63,0.043955
64,0.044088
65,0.044199
66,0.044005
67,0.043660
68,0.044361
69,0.043307
70,0.044104
71,0.044276
72,0.043695
73,0.043736
74,0.044185
75,0.043698
76,0.043643
77,0.043813
78,0.044164
79,0.043169
80,0.043931
81,0.043923
82,0.043698
83,0.044058
84,0.043887
85,0.043858
86,0.044067
87,0.043617
88,0.043768
89,0.043804
90,0.043213
91,0.043597
92,0.043582
93,0.043937
94,0.043756
95,0.043393
96,0.044072
97,0.044855
98,0.048012
99,0.048764
100,0.049289
101,0.049339
102,0.049753
103,0.049331
104,0.049139
105,0.048580
106,0.048635
107,0.049297
108,0.062449
109,0.043539
110,0.043856
111,0.043735
112,0.215399
113,0.087527
114,0.131143
115,0.044092
116,0.044009
117,0.088023
118,0.087325
119,0.087432
120,0.086600
121,0.087464
122,0.087117
123,0.087997
124,0.044040
125,0.044157
126,0.044181
127,0.043881
128,0.043633
129,0.043732
130,0.043803
131,0.043525
132,0.044270
133,0.043977
134,0.044305
135,0.044004
136,0.043871
137,0.043784
138,0.043805
139,0.043736
140,0.044067
141,0.044058
142,0.043591
143,0.044302
144,0.043962
145,0.044322
146,0.044237
147,0.043536
148,0.043931
149,0.043990
150,0.043544
151,0.044206
152,0.043754
153,0.044052
154,0.043846
155,0.044442
156,0.043941
157,0.043993
158,0.087571
159,0.087220
160,0.088158
161,0.043919
162,0.087593
163,0.088360
164,0.087495
165,0.087417
166,0.044551
167,0.087544
168,0.044335
169,0.044293
170,0.044171
171,0.043909
172,0.087135
173,0.044159
174,0.087165
175,0.088229
176,0.087196
177,0.043465
178,0.087683
179,0.043934
180,0.044206
181,0.087688
182,0.088176
183,0.086842
184,0.110643
185,0.098200
186,0.047884
187,0.096888
188,0.048500
189,0.048110
190,0.048972
191,0.047889
192,0.046321
193,0.048949
194,0.048498
195,0.049353
196,0.048497
197,0.048357
198,0.049218
199,0.048601
200,0.049624
201,0.048262
202,0.048906
203,0.047887
204,0.048663
205,0.048671
206,0.048490
207,0.048851
208,0.048578
209,0.048859
210,0.048954
211,0.048565
212,0.048983
213,0.048079
214,0.049171
215,0.047992
216,0.048458
217,0.048860
218,0.048129
219,0.048903
220,0.049055
221,0.048804
222,0.048242
223,0.048566
224,0.049253
225,0.048823
226,0.048398
227,0.048349
228,0.048261
229,0.046876
230,0.049461
231,0.049338
232,0.048058
