# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
7438,522.182419,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053298864513635635, -0.0014163688756525517, 0.9999998807907104, -0.01307192537933588, -0.053298864513635635, -0.01307192537933588, 1.0]
7439,522.184273,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05343993380665779, -0.0014163688756525517, 0.9999998807907104, -0.013010469265282154, -0.05343993380665779, -0.013010469265282154, 1.0]
7440,522.185961,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053736187517642975, -0.0014163688756525517, 0.9999998807907104, -0.013074618764221668, -0.053736187517642975, -0.013074618764221668, 1.0000001192092896]
7441,522.188117,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052861109375953674, -0.0014163688756525517, 0.9999998807907104, -0.01324842032045126, -0.052861109375953674, -0.01324842032045126, 0.9999998807907104]
7442,522.192304,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05317043513059616, -0.0014163688756525517, 0.9999998807907104, -0.01328764483332634, -0.05317043513059616, -0.01328764483332634, 1.0000001192092896]
7443,522.195441,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05334434658288956, -0.0014163688756525517, 0.9999998807907104, -0.013235466554760933, -0.05334434658288956, -0.013235466554760933, 0.9999997615814209]
7444,522.197345,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053555868566036224, -0.0014163688756525517, 0.9999998807907104, -0.013209623284637928, -0.053555868566036224, -0.013209623284637928, 1.000000238418579]
7445,522.199910,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05264108628034592, -0.0014163688756525517, 0.9999998807907104, -0.013393962755799294, -0.05264108628034592, -0.013393962755799294, 0.9999998211860657]
7446,522.202646,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05285246670246124, -0.0014163688756525517, 0.9999998807907104, -0.013304656371474266, -0.05285246670246124, -0.013304656371474266, 1.0000001192092896]
7447,522.205652,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05303213745355606, -0.0014163688756525517, 0.9999998807907104, -0.013216665014624596, -0.05303213745355606, -0.013216665014624596, 1.0000003576278687]
7448,522.208277,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05319845303893089, -0.0014163688756525517, 0.9999998807907104, -0.01314481906592846, -0.05319845303893089, -0.01314481906592846, 1.0000001192092896]
7449,522.210024,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05338451266288757, -0.0014163688756525517, 0.9999998807907104, -0.013080675154924393, -0.05338451266288757, -0.013080675154924393, 0.9999998807907104]
7450,522.211761,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05354832857847214, -0.0014163688756525517, 0.9999998807907104, -0.013023918494582176, -0.05354832857847214, -0.013023918494582176, 1.0000003576278687]
7451,522.213791,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053788922727108, -0.0014163688756525517, 0.9999998807907104, -0.013036197051405907, -0.053788922727108, -0.013036197051405907, 1.0]
7452,522.215587,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.0539403036236763, -0.0014163688756525517, 0.9999998807907104, -0.01299592200666666, -0.0539403036236763, -0.01299592200666666, 1.0000001192092896]
7453,522.217408,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.054092250764369965, -0.0014163688756525517, 0.9999998807907104, -0.012936552986502647, -0.054092250764369965, -0.012936552986502647, 1.0]
7454,522.219152,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05422596260905266, -0.0014163688756525517, 0.9999998807907104, -0.01290055364370346, -0.05422596260905266, -0.01290055364370346, 0.9999998807907104]
7455,522.220998,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.054328836500644684, -0.0014163688756525517, 0.9999998807907104, -0.01284490805119276, -0.054328836500644684, -0.01284490805119276, 1.0]
7456,522.224426,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05447329580783844, -0.0014163688756525517, 0.9999998807907104, -0.012828015722334385, -0.05447329580783844, -0.012828015722334385, 0.9999999403953552]
7457,522.228684,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.054577987641096115, -0.0014163688756525517, 0.9999998807907104, -0.01279112696647644, -0.054577987641096115, -0.01279112696647644, 0.9999999403953552]
7458,522.230618,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05468292161822319, -0.0014163688756525517, 0.9999998807907104, -0.012732193805277348, -0.05468292161822319, -0.012732193805277348, 1.0000001192092896]
7459,522.232780,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05478499457240105, -0.0014163688756525517, 0.9999998807907104, -0.012702815234661102, -0.05478499457240105, -0.012702815234661102, 1.0000001192092896]
7460,522.235241,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05519317090511322, -0.0014163688756525517, 0.9999998807907104, -0.012940002605319023, -0.05519317090511322, -0.012940002605319023, 1.0000001192092896]
7461,522.237720,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.055374324321746826, -0.0014163688756525517, 0.9999998807907104, -0.01299653947353363, -0.055374324321746826, -0.01299653947353363, 1.0000001192092896]
7462,522.241225,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05541219189763069, -0.0014163688756525517, 0.9999998807907104, -0.012927772477269173, -0.05541219189763069, -0.012927772477269173, 1.000000238418579]
7463,522.243001,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.055507298558950424, -0.0014163688756525517, 0.9999998807907104, -0.012928221374750137, -0.055507298558950424, -0.012928221374750137, 1.0000001192092896]
7464,522.244833,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05556810274720192, -0.0014163688756525517, 0.9999998807907104, -0.012864035554230213, -0.05556810274720192, -0.012864035554230213, 1.000000238418579]
7465,522.246796,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05459720641374588, -0.0014163688756525517, 0.9999998807907104, -0.013060403987765312, -0.05459720641374588, -0.013060403987765312, 1.000000238418579]
7466,522.248558,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.054741136729717255, -0.0014163688756525517, 0.9999998807907104, -0.013044002465903759, -0.054741136729717255, -0.013044002465903759, 1.0000001192092896]
7467,522.250515,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05493150278925896, -0.0014163688756525517, 0.9999998807907104, -0.013087042607367039, -0.05493150278925896, -0.013087042607367039, 0.9999998807907104]
7468,522.252266,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05402175337076187, -0.0014163688756525517, 0.9999998807907104, -0.013327001594007015, -0.05402175337076187, -0.013327001594007015, 1.0000001192092896]
7469,522.254150,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05425117537379265, -0.0014163688756525517, 0.9999998807907104, -0.013338662683963776, -0.05425117537379265, -0.013338662683963776, 1.0000001192092896]
7470,522.256404,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053320202976465225, -0.0014163688756525517, 0.9999998807907104, -0.01350333821028471, -0.053320202976465225, -0.01350333821028471, 0.9999998807907104]
7471,522.261556,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053467120975255966, -0.0014163688756525517, 0.9999998807907104, -0.013415701687335968, -0.053467120975255966, -0.013415701687335968, 1.0]
7472,522.263526,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053750041872262955, -0.0014163688756525517, 0.9999998807907104, -0.013440564274787903, -0.053750041872262955, -0.013440564274787903, 1.0000001192092896]
7473,522.265686,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05396724492311478, -0.0014163688756525517, 0.9999998807907104, -0.013421105220913887, -0.05396724492311478, -0.013421105220913887, 1.0000001192092896]
7474,522.268266,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05416068434715271, -0.0014163688756525517, 0.9999998807907104, -0.013364496640861034, -0.05416068434715271, -0.013364496640861034, 1.0]
7475,522.271020,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05432309955358505, -0.0014163688756525517, 0.9999998807907104, -0.0133244339376688, -0.05432309955358505, -0.0133244339376688, 0.9999999403953552]
7476,522.274497,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05446264147758484, -0.0014163688756525517, 0.9999998807907104, -0.013278508558869362, -0.05446264147758484, -0.013278508558869362, 1.0]
7477,522.276310,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05454225465655327, -0.0014163688756525517, 0.9999998807907104, -0.013200041837990284, -0.05454225465655327, -0.013200041837990284, 1.0000001192092896]
7478,522.278142,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05359610170125961, -0.0014163688756525517, 0.9999998807907104, -0.013371107168495655, -0.05359610170125961, -0.013371107168495655, 0.9999998211860657]
7479,522.279928,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05269448831677437, -0.0014163688756525517, 0.9999998807907104, -0.01353323645889759, -0.05269448831677437, -0.01353323645889759, 1.0]
7480,522.281776,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05289533734321594, -0.0014163688756525517, 0.9999998807907104, -0.0134414192289114, -0.05289533734321594, -0.0134414192289114, 1.0]
7481,522.283749,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053084805607795715, -0.0014163688756525517, 0.9999998807907104, -0.013369218446314335, -0.053084805607795715, -0.013369218446314335, 1.000000238418579]
7482,522.285491,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05329999700188637, -0.0014163688756525517, 0.9999998807907104, -0.01332499273121357, -0.05329999700188637, -0.01332499273121357, 1.000000238418579]
7483,522.287288,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053534820675849915, -0.0014163688756525517, 0.9999998807907104, -0.013285928405821323, -0.053534820675849915, -0.013285928405821323, 1.0000001192092896]
7484,522.289358,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05262460932135582, -0.0014163688756525517, 0.9999998807907104, -0.013475190848112106, -0.05262460932135582, -0.013475190848112106, 1.0000001192092896]
7485,522.294677,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05287355184555054, -0.0014163688756525517, 0.9999998807907104, -0.01343695167452097, -0.05287355184555054, -0.01343695167452097, 1.000000238418579]
7486,522.296871,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05304679274559021, -0.0014163688756525517, 0.9999998807907104, -0.013342703692615032, -0.05304679274559021, -0.013342703692615032, 0.9999998807907104]
7487,522.298967,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053228992968797684, -0.0014163688756525517, 0.9999998807907104, -0.013253912329673767, -0.053228992968797684, -0.013253912329673767, 0.9999998807907104]
7488,522.301530,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052324745804071426, -0.0014163688756525517, 0.9999998807907104, -0.01342253852635622, -0.052324745804071426, -0.01342253852635622, 1.0]
7489,522.304344,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05255746468901634, -0.0014163688756525517, 0.9999998807907104, -0.013362050987780094, -0.05255746468901634, -0.013362050987780094, 0.9999998807907104]
7490,522.308005,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05278925597667694, -0.0014163688756525517, 0.9999998807907104, -0.013284900225698948, -0.05278925597667694, -0.013284900225698948, 1.000000238418579]
7491,522.309848,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052979063242673874, -0.0014163688756525517, 0.9999998807907104, -0.013198901899158955, -0.052979063242673874, -0.013198901899158955, 1.0]
7492,522.311660,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05315614491701126, -0.0014163688756525517, 0.9999998807907104, -0.013121075928211212, -0.05315614491701126, -0.013121075928211212, 0.9999999403953552]
7493,522.313477,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053394850343465805, -0.0014163688756525517, 0.9999998807907104, -0.013107476755976677, -0.053394850343465805, -0.013107476755976677, 0.9999999403953552]
7494,522.315356,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05247378349304199, -0.0014163688756525517, 0.9999998807907104, -0.013279968872666359, -0.05247378349304199, -0.013279968872666359, 1.0]
7495,522.317283,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052707768976688385, -0.0014163688756525517, 0.9999998807907104, -0.013210546225309372, -0.052707768976688385, -0.013210546225309372, 1.0000001192092896]
7496,522.319035,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053104132413864136, -0.0014163688756525517, 0.9999998807907104, -0.013314453884959221, -0.053104132413864136, -0.013314453884959221, 1.0]
7497,522.320717,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05330856144428253, -0.0014163688756525517, 0.9999998807907104, -0.013267879374325275, -0.05330856144428253, -0.013267879374325275, 1.0]
7498,522.322941,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05348081886768341, -0.0014163688756525517, 0.9999998807907104, -0.01319035142660141, -0.05348081886768341, -0.01319035142660141, 1.0]
7499,522.328246,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05362607538700104, -0.0014163688756525517, 0.9999998807907104, -0.013108957558870316, -0.05362607538700104, -0.013108957558870316, 0.9999999403953552]
7500,522.330486,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05389919877052307, -0.0014163688756525517, 0.9999998807907104, -0.013161662966012955, -0.05389919877052307, -0.013161662966012955, 1.0000001192092896]
7501,522.332581,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05402583256363869, -0.0014163688756525517, 0.9999998807907104, -0.013093624264001846, -0.05402583256363869, -0.013093624264001846, 0.9999999403953552]
7502,522.335096,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05419142544269562, -0.0014163688756525517, 0.9999998807907104, -0.013064628466963768, -0.05419142544269562, -0.013064628466963768, 1.0]
7503,522.337726,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05433114990592003, -0.0014163688756525517, 0.9999998807907104, -0.013027388602495193, -0.05433114990592003, -0.013027388602495193, 1.0]
7504,522.341318,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.054427385330200195, -0.0014163688756525517, 0.9999998807907104, -0.012952083721756935, -0.054427385330200195, -0.012952083721756935, 1.0000001192092896]
7505,522.343209,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05456993728876114, -0.0014163688756525517, 0.9999998807907104, -0.012925803661346436, -0.05456993728876114, -0.012925803661346436, 1.0000001192092896]
7506,522.344992,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05466799437999725, -0.0014163688756525517, 0.9999998807907104, -0.012856204062700272, -0.05466799437999725, -0.012856204062700272, 0.9999998807907104]
7507,522.346849,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053724270313978195, -0.0014163688756525517, 0.9999998807907104, -0.013056245632469654, -0.053724270313978195, -0.013056245632469654, 1.0]
7508,522.348746,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05393584817647934, -0.0014163688756525517, 0.9999998807907104, -0.013047320768237114, -0.05393584817647934, -0.013047320768237114, 1.0]
7509,522.350720,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053007014095783234, -0.0014163688756525517, 0.9999998807907104, -0.013239235617220402, -0.053007014095783234, -0.013239235617220402, 1.0000001192092896]
7510,522.352530,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05211523547768593, -0.0014163688756525517, 0.9999998807907104, -0.013414917513728142, -0.05211523547768593, -0.013414917513728142, 1.0]
7511,522.354238,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05126061290502548, -0.0014163688756525517, 0.9999998807907104, -0.013618270866572857, -0.05126061290502548, -0.013618270866572857, 1.0000001192092896]
7512,522.356479,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.051524706184864044, -0.0014163688756525517, 0.9999998807907104, -0.013520881533622742, -0.051524706184864044, -0.013520881533622742, 1.0000001192092896]
7513,522.361805,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05064854025840759, -0.0014163688756525517, 0.9999998807907104, -0.01366540789604187, -0.05064854025840759, -0.01366540789604187, 0.9999998807907104]
7514,522.364011,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05100743845105171, -0.0014163688756525517, 0.9999998807907104, -0.013616980984807014, -0.05100743845105171, -0.013616980984807014, 1.000000238418579]
7515,522.366075,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05128968507051468, -0.0014163688756525517, 0.9999998807907104, -0.01351915579289198, -0.05128968507051468, -0.01351915579289198, 1.000000238418579]
7516,522.368583,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05172102525830269, -0.0014163688756525517, 0.9999998807907104, -0.01358789298683405, -0.05172102525830269, -0.01358789298683405, 1.000000238418579]
7517,522.371116,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05197039619088173, -0.0014163688756525517, 0.9999998807907104, -0.013490045443177223, -0.05197039619088173, -0.013490045443177223, 0.9999998807907104]
7518,522.374725,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05219530686736107, -0.0014163688756525517, 0.9999998807907104, -0.013405531644821167, -0.05219530686736107, -0.013405531644821167, 1.0000001192092896]
7519,522.376647,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05250801518559456, -0.0014163688756525517, 0.9999998807907104, -0.013397913426160812, -0.05250801518559456, -0.013397913426160812, 0.9999998211860657]
7520,522.378431,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05269836261868477, -0.0014163688756525517, 0.9999998807907104, -0.013307904824614525, -0.05269836261868477, -0.013307904824614525, 1.0]
7521,522.380271,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.0529596246778965, -0.0014163688756525517, 0.9999998807907104, -0.013301899656653404, -0.0529596246778965, -0.013301899656653404, 0.9999998211860657]
7522,522.382195,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053170543164014816, -0.0014163688756525517, 0.9999998807907104, -0.01323477178812027, -0.053170543164014816, -0.01323477178812027, 1.0]
7523,522.384125,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052270371466875076, -0.0014163688756525517, 0.9999998807907104, -0.013382768258452415, -0.052270371466875076, -0.013382768258452415, 1.0]
7524,522.385948,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.051392942667007446, -0.0014163688756525517, 0.9999998807907104, -0.01355429645627737, -0.051392942667007446, -0.01355429645627737, 0.9999999403953552]
7525,522.387658,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05164940655231476, -0.0014163688756525517, 0.9999998807907104, -0.013470778241753578, -0.05164940655231476, -0.013470778241753578, 1.0]
7526,522.389852,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05194273591041565, -0.0014163688756525517, 0.9999998807907104, -0.013428466394543648, -0.05194273591041565, -0.013428466394543648, 1.0000001192092896]
7527,522.395095,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05216335505247116, -0.0014163688756525517, 0.9999998807907104, -0.013346974737942219, -0.05216335505247116, -0.013346974737942219, 1.0000001192092896]
7528,522.397375,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.0524444505572319, -0.0014163688756525517, 0.9999998807907104, -0.01332829613238573, -0.0524444505572319, -0.01332829613238573, 1.0]
7529,522.399485,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05263614282011986, -0.0014163688756525517, 0.9999998807907104, -0.013246528804302216, -0.05263614282011986, -0.013246528804302216, 1.0000003576278687]
7530,522.401975,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052899543195962906, -0.0014163688756525517, 0.9999998807907104, -0.013224021531641483, -0.052899543195962906, -0.013224021531641483, 1.0]
7531,522.404502,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.053087539970874786, -0.0014163688756525517, 0.9999998807907104, -0.013161824084818363, -0.053087539970874786, -0.013161824084818363, 1.0]
7532,522.408118,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052190035581588745, -0.0014163688756525517, 0.9999998807907104, -0.013341515325009823, -0.052190035581588745, -0.013341515325009823, 0.9999998211860657]
7533,522.410025,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05130552500486374, -0.0014163688756525517, 0.9999998807907104, -0.01350343693047762, -0.05130552500486374, -0.01350343693047762, 1.0000001192092896]
7534,522.411804,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05044078454375267, -0.0014163688756525517, 0.9999998807907104, -0.01364781055599451, -0.05044078454375267, -0.01364781055599451, 0.9999998807907104]
7535,522.413717,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.050844743847846985, -0.0014163688756525517, 0.9999998807907104, -0.013630843721330166, -0.050844743847846985, -0.013630843721330166, 1.0000001192092896]
7536,522.415628,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.049996376037597656, -0.0014163688756525517, 0.9999998807907104, -0.013776601292192936, -0.049996376037597656, -0.013776601292192936, 1.0000001192092896]
7537,522.417516,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.050437405705451965, -0.0014163688756525517, 0.9999998807907104, -0.013759350404143333, -0.050437405705451965, -0.013759350404143333, 0.9999999403953552]
7538,522.419330,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.050889886915683746, -0.0014163688756525517, 0.9999998807907104, -0.013778500258922577, -0.050889886915683746, -0.013778500258922577, 0.9999999403953552]
7539,522.421027,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05117915943264961, -0.0014163688756525517, 0.9999998807907104, -0.01368931494653225, -0.05117915943264961, -0.01368931494653225, 1.0000001192092896]
7540,522.423212,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05145242065191269, -0.0014163688756525517, 0.9999998807907104, -0.013599051162600517, -0.05145242065191269, -0.013599051162600517, 1.0000001192092896]
7541,522.428330,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.051728256046772, -0.0014163688756525517, 0.9999998807907104, -0.013502031564712524, -0.051728256046772, -0.013502031564712524, 1.0]
7542,522.430691,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05084885656833649, -0.0014163688756525517, 0.9999998807907104, -0.01365329883992672, -0.05084885656833649, -0.01365329883992672, 0.9999998807907104]
7543,522.432700,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05114966630935669, -0.0014163688756525517, 0.9999998807907104, -0.01357434131205082, -0.05114966630935669, -0.01357434131205082, 1.0]
7544,522.435087,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05146044120192528, -0.0014163688756525517, 0.9999998807907104, -0.013517061248421669, -0.05146044120192528, -0.013517061248421669, 1.0]
7545,522.437668,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05171345919370651, -0.0014163688756525517, 0.9999998807907104, -0.01342569850385189, -0.05171345919370651, -0.01342569850385189, 1.0000001192092896]
7546,522.440816,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05200808122754097, -0.0014163688756525517, 0.9999998807907104, -0.013395740650594234, -0.05200808122754097, -0.013395740650594234, 1.0]
7547,522.443173,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.051137525588274, -0.0014163688756525517, 0.9999998807907104, -0.013553922064602375, -0.051137525588274, -0.013553922064602375, 0.9999998211860657]
7548,522.444937,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05153170973062515, -0.0014163688756525517, 0.9999998807907104, -0.013580852188169956, -0.05153170973062515, -0.013580852188169956, 1.0000001192092896]
7549,522.446686,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05189347267150879, -0.0014163688756525517, 0.9999998807907104, -0.013600552454590797, -0.05189347267150879, -0.013600552454590797, 1.0]
7550,522.448631,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05101289227604866, -0.0014163688756525517, 0.9999998807907104, -0.013739019632339478, -0.05101289227604866, -0.013739019632339478, 1.0000001192092896]
7551,522.450419,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.0512874536216259, -0.0014163688756525517, 0.9999998807907104, -0.013645228929817677, -0.0512874536216259, -0.013645228929817677, 1.0000001192092896]
7552,522.452285,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05165281146764755, -0.0014163688756525517, 0.9999998807907104, -0.01362435519695282, -0.05165281146764755, -0.01362435519695282, 0.9999998807907104]
7553,522.453993,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05197901278734207, -0.0014163688756525517, 0.9999998807907104, -0.013594732619822025, -0.05197901278734207, -0.013594732619822025, 0.9999998807907104]
7554,522.455856,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05238267779350281, -0.0014163688756525517, 0.9999998807907104, -0.013655519112944603, -0.05238267779350281, -0.013655519112944603, 0.9999998807907104]
7555,522.459492,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05260011926293373, -0.0014163688756525517, 0.9999998807907104, -0.013557709753513336, -0.05260011926293373, -0.013557709753513336, 0.9999998211860657]
7556,522.463470,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052784837782382965, -0.0014163688756525517, 0.9999998807907104, -0.013467838987708092, -0.052784837782382965, -0.013467838987708092, 1.0]
7557,522.465442,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.051873307675123215, -0.0014163688756525517, 0.9999998807907104, -0.013636346906423569, -0.051873307675123215, -0.013636346906423569, 1.0000001192092896]
7558,522.467810,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052225593477487564, -0.0014163688756525517, 0.9999998807907104, -0.013644035905599594, -0.052225593477487564, -0.013644035905599594, 1.0000001192092896]
7559,522.470261,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.052511125802993774, -0.0014163688756525517, 0.9999998807907104, -0.013619872741401196, -0.052511125802993774, -0.013619872741401196, 1.0]
7560,522.472755,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05270298197865486, -0.0014163688756525517, 0.9999998807907104, -0.013528773561120033, -0.05270298197865486, -0.013528773561120033, 0.9999998807907104]
7561,522.475952,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05180058255791664, -0.0014163688756525517, 0.9999998807907104, -0.013668735511600971, -0.05180058255791664, -0.013668735511600971, 1.0]
7562,522.477670,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.050932347774505615, -0.0014163688756525517, 0.9999998807907104, -0.013800573535263538, -0.050932347774505615, -0.013800573535263538, 1.0000001192092896]
7563,522.479491,['1_train', '1_test', '2_train'],[1.0, -0.0014163688756525517, -0.05007278546690941, -0.0014163688756525517, 0.9999998807907104, -0.013941578567028046, -0.05007278546690941, -0.013941578567028046, 0.9999998807907104]
