# episode_index, seconds
1,0.001843
2,0.010902
3,0.003337
4,0.001694
5,0.001025
6,0.000999
7,0.000984
8,0.000983
9,0.001019
10,0.001649
11,0.002402
12,0.000987
13,0.001015
14,0.000981
15,0.000981
16,0.000997
17,0.001046
18,0.000980
19,0.000993
20,0.000979
21,0.001025
22,0.000981
23,0.000996
24,0.000996
25,0.001020
26,0.000984
27,0.001060
28,0.000994
29,0.001012
30,0.001627
31,0.000999
32,0.000982
33,0.010357
34,0.002201
35,0.000962
36,0.000946
37,0.001623
38,0.008238
39,0.005335
40,0.000976
41,0.000997
42,0.000987
43,0.000966
44,0.000989
45,0.001029
46,0.000990
47,0.002297
48,0.000996
49,0.001025
50,0.002300
51,0.001165
52,0.001647
53,0.001029
54,0.010298
55,0.001289
56,0.001052
57,0.001171
58,0.000999
59,0.001658
60,0.001012
61,0.001692
62,0.000994
63,0.001002
64,0.001007
65,0.001018
66,0.001009
67,0.000991
68,0.001000
69,0.001031
70,0.001002
71,0.000988
72,0.000994
73,0.001041
74,0.000991
75,0.002321
76,0.000993
77,0.001042
78,0.000921
79,0.000853
80,0.000932
81,0.000905
82,0.001808
83,0.055879
84,0.026791
85,0.026776
86,0.026936
87,0.027054
88,0.027071
89,0.053482
90,0.027173
91,0.053498
92,0.026934
93,0.027199
94,0.053021
95,0.026794
96,0.027044
97,0.027023
98,0.026931
99,0.027253
100,0.027291
101,0.026939
102,0.026914
103,0.027180
104,0.027238
105,0.027050
106,0.027233
107,0.026923
108,0.027137
109,0.027028
110,0.026984
111,0.027183
112,0.026966
113,0.027174
114,0.026807
115,0.026970
116,0.027073
117,0.027061
118,0.027306
119,0.026686
120,0.027030
121,0.026892
122,0.027666
123,0.026926
124,0.026919
125,0.027001
126,0.026838
127,0.026927
128,0.026909
129,0.026921
130,0.053128
131,0.026720
132,0.026854
133,0.026865
134,0.026806
135,0.026903
136,0.026816
137,0.026911
138,0.053184
139,0.026838
140,0.317229
141,0.026769
142,0.026903
143,0.026857
144,0.026762
145,0.026856
146,0.026890
147,0.026931
148,0.026778
149,0.027023
150,0.026939
151,0.026790
152,0.026973
153,0.026913
154,0.037899
155,0.028987
156,0.026655
157,0.026753
158,0.026602
159,0.026821
160,0.026730
161,0.026770
162,0.026768
163,0.026678
164,0.026799
165,0.026877
166,0.026634
167,0.026963
168,0.026953
169,0.026794
170,0.053053
171,0.026981
172,0.026972
173,0.027004
174,0.027060
175,0.026849
176,0.053246
177,0.026751
178,0.026976
179,0.026785
180,0.026990
181,0.026895
182,0.026775
183,0.026665
184,0.053117
185,0.026627
186,0.026878
187,0.079358
188,0.026740
189,0.026913
190,0.026716
191,0.053102
192,0.026653
193,0.026924
194,0.053050
195,0.037151
196,0.029512
197,0.027057
198,0.026905
199,0.026943
200,0.026774
201,0.026885
202,0.026828
203,0.037930
204,0.027775
205,0.027052
206,0.026832
207,0.026763
208,0.026744
209,0.026850
210,0.053539
211,0.036514
212,0.028979
213,0.027072
214,0.026965
215,0.026865
216,0.026826
217,0.027010
218,0.026868
219,0.026933
220,0.027032
221,0.027036
222,0.026801
223,0.026845
224,0.026904
225,0.026976
226,0.027078
227,0.026933
228,0.027024
229,0.027189
230,0.026921
231,0.027314
232,0.027234
233,0.027195
234,0.053346
235,0.026879
236,0.027190
237,0.027096
238,0.027102
239,0.027190
240,0.026742
241,0.027109
242,0.027026
243,0.026733
244,0.026928
245,0.026870
246,0.027400
247,0.027506
248,0.027076
249,0.026954
250,0.026853
251,0.026854
252,0.026956
253,0.026895
254,0.026799
255,0.053065
256,0.026873
257,0.027026
258,0.026800
259,0.026769
260,0.027150
261,0.026865
262,0.026996
263,0.026950
264,0.026866
265,0.026968
266,0.027019
267,0.026962
268,0.027096
269,0.027118
270,0.026940
271,0.026955
272,0.026981
273,0.027079
274,0.026960
275,0.026976
276,0.026865
277,0.027218
278,0.027176
279,0.027263
280,0.026928
281,0.027191
282,0.028456
283,0.028064
284,0.026930
285,0.027019
286,0.027039
287,0.027106
288,0.027025
289,0.027187
290,0.026857
291,0.027043
292,0.026883
293,0.027093
294,0.026892
295,0.027049
296,0.026925
297,0.027059
298,0.027254
299,0.026936
300,0.027006
301,0.027166
302,0.026831
303,0.026810
304,0.026934
305,0.026893
306,0.026804
307,0.027002
308,0.026866
309,0.026973
310,0.026991
311,0.027160
312,0.026944
313,0.027111
314,0.027032
315,0.053689
316,0.027336
317,0.027065
318,0.027043
319,0.026957
320,0.026848
321,0.026985
322,0.026950
323,0.027172
324,0.265144
325,0.036913
326,0.028985
327,0.053301
328,0.026713
329,0.026945
330,0.026970
331,0.027039
332,0.053435
333,0.027140
334,0.026997
335,0.026969
336,0.026658
337,0.036924
338,0.041005
339,0.030416
340,0.027603
341,0.027106
342,0.027052
343,0.027003
344,0.027043
345,0.026741
346,0.053354
347,0.026747
348,0.053336
349,0.026885
350,0.027071
351,0.026836
352,0.026872
353,0.027009
354,0.026858
355,0.027037
356,0.026886
357,0.026904
358,0.027000
359,0.026934
360,0.026904
361,0.027087
362,0.026827
363,0.027208
364,0.026891
365,0.027085
366,0.026813
367,0.027046
368,0.026899
369,0.027089
370,0.027045
371,0.027061
372,0.027013
373,0.027036
374,0.026861
375,0.027171
376,0.026938
377,0.027154
378,0.027020
379,0.027016
380,0.026964
381,0.027007
382,0.026843
383,0.026772
384,0.026926
385,0.026991
386,0.026972
387,0.027144
388,0.026983
389,0.027084
390,0.026753
391,0.026989
392,0.026920
393,0.026929
394,0.027105
395,0.026945
396,0.027110
397,0.027031
398,0.026941
399,0.026761
400,0.026770
401,0.027272
402,0.026879
403,0.026775
404,0.026832
405,0.026877
406,0.026816
407,0.079736
408,0.026841
409,0.027090
410,0.026900
411,0.053466
412,0.027159
413,0.027171
414,0.026904
415,0.026973
416,0.027035
417,0.026926
418,0.053244
419,0.053247
420,0.080114
421,0.026985
422,0.027360
423,0.027678
424,0.064072
425,0.053759
426,0.054599
427,0.054764
428,0.027675
429,0.054719
430,0.027605
431,0.054606
432,0.027673
433,0.027759
434,0.054856
435,0.027764
436,0.027549
437,0.027472
438,0.027535
439,0.054518
440,0.058007
441,0.053496
442,0.027056
443,0.026843
444,0.053290
445,0.053515
446,0.053573
447,0.053631
448,0.027163
449,0.080223
450,0.026975
451,0.053547
452,0.054111
453,0.054950
454,0.027587
455,0.054636
456,0.027672
457,0.082314
458,0.027618
459,0.055034
460,0.066292
461,0.054797
462,0.054726
463,0.054819
464,0.054663
465,0.054974
466,0.054441
467,0.027786
468,0.027632
469,0.027824
470,0.054689
471,0.054890
472,0.054821
473,0.027862
474,0.027539
475,0.027648
476,0.027628
477,0.027726
478,0.027605
479,0.027560
480,0.027484
481,0.054799
482,0.027913
483,0.054883
484,0.053795
485,0.027086
486,0.053373
487,0.026913
488,0.026924
489,0.053210
490,0.026967
491,0.027078
492,0.027036
493,0.027073
