# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,170.501934,[1, 2],[1.0000001192092896, 0.02843020297586918, 0.02843020297586918, 1.0000001192092896]
2,170.503579,[1, 2],[1.0000001192092896, 0.02866414561867714, 0.02866414561867714, 1.0000003576278687]
3,170.505867,[1, 2],[1.0000001192092896, 0.029377754777669907, 0.029377754777669907, 0.9999999403953552]
4,170.506655,[1, 2],[1.0000001192092896, 0.029644833877682686, 0.029644833877682686, 1.0]
5,170.507416,[1, 2],[1.0000001192092896, 0.029981549829244614, 0.029981549829244614, 0.9999999403953552]
6,170.509204,[1, 2],[1.0000001192092896, 0.027858741581439972, 0.027858741581439972, 1.0]
7,170.512586,[1, 2],[1.0000001192092896, 0.027802275493741035, 0.027802275493741035, 1.0000001192092896]
8,170.515941,[1, 2],[1.0000001192092896, 0.026803698390722275, 0.026803698390722275, 1.0000001192092896]
9,170.516699,[1, 2],[1.0000001192092896, 0.02597038634121418, 0.02597038634121418, 1.0]
10,170.517398,[1, 2],[1.0000001192092896, 0.024338655173778534, 0.024338655173778534, 1.0000001192092896]
11,170.518101,[1, 2],[1.0000001192092896, 0.02443528175354004, 0.02443528175354004, 0.9999999403953552]
12,170.518809,[1, 2],[1.0000001192092896, 0.025754693895578384, 0.025754693895578384, 0.9999998211860657]
13,170.519537,[1, 2],[1.0000001192092896, 0.027115486562252045, 0.027115486562252045, 1.0000001192092896]
14,170.520231,[1, 2],[1.0000001192092896, 0.026940898969769478, 0.026940898969769478, 1.0]
15,170.523550,[1, 2],[1.0000001192092896, 0.028507297858595848, 0.028507297858595848, 1.000000238418579]
16,170.524260,[1, 2],[1.0000001192092896, 0.030277492478489876, 0.030277492478489876, 1.000000238418579]
17,170.527123,[1, 2],[1.0000001192092896, 0.030093297362327576, 0.030093297362327576, 1.0]
18,170.528909,[1, 2],[1.0000001192092896, 0.029419172555208206, 0.029419172555208206, 1.0000001192092896]
19,170.529615,[1, 2],[1.0000001192092896, 0.027545634657144547, 0.027545634657144547, 1.0000001192092896]
20,170.531389,[1, 2],[1.0000001192092896, 0.027125805616378784, 0.027125805616378784, 1.0]
21,170.532126,[1, 2],[1.0000001192092896, 0.02827371284365654, 0.02827371284365654, 1.000000238418579]
22,170.534925,[1, 2],[1.0000001192092896, 0.028087852522730827, 0.028087852522730827, 1.000000238418579]
23,170.535636,[1, 2],[1.0000001192092896, 0.02791309915482998, 0.02791309915482998, 1.0000001192092896]
24,170.536334,[1, 2],[1.0000001192092896, 0.025227267295122147, 0.025227267295122147, 0.9999997615814209]
25,170.537070,[1, 2],[1.0000001192092896, 0.026800615713000298, 0.026800615713000298, 1.0000001192092896]
26,170.537769,[1, 2],[1.0000001192092896, 0.024754265323281288, 0.024754265323281288, 1.0]
27,170.538476,[1, 2],[1.0000001192092896, 0.0236201211810112, 0.0236201211810112, 0.9999999403953552]
28,170.540762,[1, 2],[1.0000001192092896, 0.021924620494246483, 0.021924620494246483, 1.0]
29,170.541504,[1, 2],[1.0000001192092896, 0.025293534621596336, 0.025293534621596336, 1.0]
30,170.542213,[1, 2],[1.0000001192092896, 0.023104535415768623, 0.023104535415768623, 0.9999998807907104]
31,170.542896,[1, 2],[1.0000001192092896, 0.023255234584212303, 0.023255234584212303, 1.0]
32,170.543602,[1, 2],[1.0000001192092896, 0.02129746973514557, 0.02129746973514557, 1.0]
33,170.546460,[1, 2],[1.0000001192092896, 0.02159913070499897, 0.02159913070499897, 1.0]
34,170.549278,[1, 2],[1.0000001192092896, 0.020835470408201218, 0.020835470408201218, 0.9999998807907104]
35,170.551581,[1, 2],[1.0000001192092896, 0.019976861774921417, 0.019976861774921417, 1.0000001192092896]
36,170.554386,[1, 2],[1.0000001192092896, 0.019732965156435966, 0.019732965156435966, 1.0]
37,170.555138,[1, 2],[1.0000001192092896, 0.02035406604409218, 0.02035406604409218, 1.0000001192092896]
38,170.556382,[1, 2],[1.0000001192092896, 0.020052529871463776, 0.020052529871463776, 1.0]
39,170.557089,[1, 2],[1.0000001192092896, 0.021126799285411835, 0.021126799285411835, 0.9999998807907104]
40,170.559891,[1, 2],[1.0000001192092896, 0.02033957466483116, 0.02033957466483116, 1.0000001192092896]
41,170.561741,[1, 2],[1.0000001192092896, 0.02165067568421364, 0.02165067568421364, 1.0000001192092896]
42,170.564352,[1, 2],[1.0000001192092896, 0.021777626127004623, 0.021777626127004623, 1.0000001192092896]
43,170.619112,[1, 2],[1.0000001192092896, 0.022007204592227936, 0.022007204592227936, 1.0000001192092896]
44,170.644633,[1, 2],[1.0000001192092896, 0.02049158327281475, 0.02049158327281475, 1.0000001192092896]
45,170.721677,[1, 2],[1.0000001192092896, 0.01793508231639862, 0.01793508231639862, 0.9999998807907104]
46,170.747608,[1, 2],[1.0000001192092896, 0.01821761205792427, 0.01821761205792427, 1.0000001192092896]
47,170.773525,[1, 2],[1.0000001192092896, 0.019509345293045044, 0.019509345293045044, 1.0000001192092896]
48,170.799678,[1, 2],[1.0000001192092896, 0.016986440867185593, 0.016986440867185593, 1.0]
49,170.851625,[1, 2],[1.0000001192092896, 0.01494605652987957, 0.01494605652987957, 1.0]
50,170.903934,[1, 2],[1.0000001192092896, 0.013764588162302971, 0.013764588162302971, 1.0000001192092896]
51,170.930262,[1, 2],[1.0000001192092896, 0.011295447126030922, 0.011295447126030922, 1.000000238418579]
52,170.956279,[1, 2],[1.0000001192092896, 0.009505273774266243, 0.009505273774266243, 1.0]
53,170.982668,[1, 2],[1.0000001192092896, 0.010660741478204727, 0.010660741478204727, 1.000000238418579]
54,171.009344,[1, 2],[1.0000001192092896, 0.011227928102016449, 0.011227928102016449, 1.0000001192092896]
55,171.035702,[1, 2],[1.0000001192092896, 0.009294897317886353, 0.009294897317886353, 0.9999996423721313]
56,171.062118,[1, 2],[1.0000001192092896, 0.00747090857475996, 0.00747090857475996, 1.0]
57,171.088298,[1, 2],[1.0000001192092896, 0.0053621879778802395, 0.0053621879778802395, 1.0000001192092896]
58,171.114418,[1, 2],[1.0000001192092896, 0.0035124660935252905, 0.0035124660935252905, 1.000000238418579]
59,171.140810,[1, 2],[1.0000001192092896, 0.0024792831391096115, 0.0024792831391096115, 0.9999999403953552]
60,171.167181,[1, 2],[1.0000001192092896, 2.6032794266939163e-05, 2.6032794266939163e-05, 1.0]
61,171.193516,[1, 2],[1.0000001192092896, -0.0028489120304584503, -0.0028489120304584503, 1.0000001192092896]
62,171.219696,[1, 2],[1.0000001192092896, -0.0029534646309912205, -0.0029534646309912205, 1.000000238418579]
63,171.245936,[1, 2],[1.0000001192092896, -0.0027811797335743904, -0.0027811797335743904, 1.0]
64,171.272168,[1, 2],[1.0000001192092896, -0.004096005577594042, -0.004096005577594042, 1.0]
65,171.298442,[1, 2],[1.0000001192092896, -0.007097418885678053, -0.007097418885678053, 1.000000238418579]
66,171.350640,[1, 2],[1.0000001192092896, -0.007209532894194126, -0.007209532894194126, 0.9999998807907104]
67,171.376840,[1, 2],[1.0000001192092896, -0.009047029539942741, -0.009047029539942741, 0.9999999403953552]
68,171.402940,[1, 2],[1.0000001192092896, -0.009116215631365776, -0.009116215631365776, 1.0]
69,171.429481,[1, 2],[1.0000001192092896, -0.00946903694421053, -0.00946903694421053, 0.9999999403953552]
70,171.455622,[1, 2],[1.0000001192092896, -0.011190062388777733, -0.011190062388777733, 1.0]
71,171.481810,[1, 2],[1.0000001192092896, -0.01237194612622261, -0.01237194612622261, 1.0]
72,171.507933,[1, 2],[1.0000001192092896, -0.013389544561505318, -0.013389544561505318, 0.9999998211860657]
73,171.534123,[1, 2],[1.0000001192092896, -0.01354215107858181, -0.01354215107858181, 1.0]
74,171.560349,[1, 2],[1.0000001192092896, -0.011913612484931946, -0.011913612484931946, 0.9999997019767761]
75,171.586403,[1, 2],[1.0000001192092896, -0.012669553980231285, -0.012669553980231285, 1.0000001192092896]
76,171.612519,[1, 2],[1.0000001192092896, -0.014968907460570335, -0.014968907460570335, 1.0]
77,171.638601,[1, 2],[1.0000001192092896, -0.01631711795926094, -0.01631711795926094, 0.9999998807907104]
