# episode_index, seconds
1,0.004828
2,0.001914
3,0.002420
4,0.003520
5,0.003481
6,0.003439
7,0.003438
8,0.003461
9,0.002957
10,0.003438
11,0.002935
12,0.002375
13,0.002971
14,0.003432
15,0.003442
16,0.003434
17,0.002946
18,0.002949
19,0.003667
20,0.131520
21,0.129558
22,0.104472
23,0.104037
24,0.104132
25,0.104152
26,0.078309
27,0.078172
28,0.052088
29,0.104099
30,0.104075
31,0.078211
32,0.078427
33,0.103884
34,0.052518
35,0.078616
36,0.077774
37,0.078282
38,0.078396
39,0.078333
40,0.078217
41,0.078132
42,0.078567
43,0.078246
44,0.078073
45,0.078315
46,0.078266
47,0.078145
48,0.104216
49,0.077981
50,0.078145
51,0.078078
52,0.104235
53,0.129576
54,0.078355
55,0.026488
56,0.026289
57,0.077963
58,0.078623
59,0.078218
60,0.078083
61,0.052086
62,0.078151
63,0.104333
64,0.104252
65,0.078170
66,0.026380
67,0.078283
68,0.078142
69,0.078503
70,0.052076
71,0.078454
72,0.077943
73,0.079764
74,0.078256
75,0.078245
76,0.078313
77,0.026380
78,0.078077
79,0.078387
80,0.092414
81,0.054041
82,0.078239
83,0.026062
84,0.078386
85,0.078469
86,0.052261
87,0.052344
88,0.078516
89,0.026280
90,0.078358
91,0.026248
92,0.052255
93,0.078462
94,0.026376
95,0.052281
96,0.052328
97,0.026488
98,0.026050
99,0.026438
100,0.026098
101,0.052349
102,0.078299
103,0.078360
104,0.026460
105,0.026186
106,0.026525
107,0.052316
108,0.078212
109,0.026281
110,0.026371
111,0.052296
112,0.026274
113,0.052329
114,0.052304
115,0.026192
116,0.026464
117,0.026136
118,0.026189
119,0.026728
120,0.026614
121,0.026163
122,0.026221
123,0.026405
124,0.052219
125,0.026353
126,0.026113
127,0.026180
128,0.026189
129,0.026159
130,0.026384
131,0.026212
132,0.026252
133,0.026301
134,0.026495
135,0.026339
136,0.026122
137,0.052745
138,0.026388
139,0.052328
140,0.052678
141,0.026348
142,0.026040
143,0.052246
144,0.052299
145,0.052314
146,0.026158
147,0.026443
148,0.026049
149,0.026350
150,0.026085
151,0.026362
152,0.026380
153,0.026143
154,0.026612
155,0.026285
156,0.026230
157,0.026490
158,0.026145
159,0.026284
160,0.026196
161,0.052390
162,0.026374
163,0.026347
164,0.026177
165,0.052505
166,0.026326
167,0.026261
168,0.026255
169,0.026497
