# episode_index, seconds
1,0.039310
2,0.022212
3,0.015922
4,0.014838
5,0.017022
6,0.019021
7,0.029989
8,0.058551
9,0.042422
10,0.013656
11,0.093543
12,0.026984
13,0.016794
14,0.028208
15,0.067876
16,0.039136
17,0.037803
18,0.024011
19,0.027955
20,0.042088
21,0.017854
22,0.068026
23,0.040058
24,0.107876
25,0.026379
26,0.037743
27,0.084024
28,0.019981
29,0.076951
30,0.052618
31,0.016664
32,0.016760
33,0.078037
34,0.032986
35,0.011648
36,0.014984
37,0.012008
38,0.029371
39,0.047695
40,0.031264
41,0.050002
42,0.017843
43,0.091162
44,0.067269
45,0.036709
46,0.014891
47,0.103046
48,0.061073
49,0.172485
50,0.109510
51,0.172789
52,0.119210
53,0.058993
54,0.107856
55,0.267598
56,0.056603
57,0.052675
58,0.049756
59,0.106102
60,0.054529
61,0.109882
62,0.058084
63,0.337870
64,0.060340
65,0.110072
66,0.049425
67,0.054551
68,0.341778
69,0.284532
70,0.120257
71,0.114334
72,0.115796
73,0.112435
74,0.055066
75,0.111532
76,0.108314
77,0.111810
78,0.110965
79,0.391864
80,0.059971
81,0.060135
82,0.055977
83,0.056107
84,0.056523
85,0.055392
86,0.055171
87,0.055446
88,0.284564
89,0.052806
90,0.113918
91,0.335976
92,0.158041
93,0.107976
94,0.063121
95,0.054377
96,0.054459
97,0.057856
98,0.058036
99,0.178263
100,0.336164
101,0.057699
102,0.113185
103,0.055813
104,0.116044
105,0.108931
106,0.060046
107,0.053233
108,0.055747
109,0.230054
110,0.111965
111,0.058423
112,0.055133
113,0.058318
114,0.058968
115,0.121153
116,0.056053
117,0.056815
118,0.109522
119,0.056118
120,0.114301
121,0.057339
122,0.054904
123,0.053964
124,0.106903
125,0.059077
126,0.055025
127,0.111945
128,0.058994
129,0.055996
130,0.057066
131,0.055179
132,0.053940
133,0.110863
134,0.047867
135,0.060995
136,0.054222
137,0.063961
138,0.058014
139,0.054018
140,0.056343
141,0.060074
142,0.052728
143,0.058901
144,0.053074
145,0.053970
146,0.052880
147,0.059010
148,0.105750
149,0.052362
150,0.053836
151,0.055046
152,0.054930
153,0.064022
154,0.053016
155,0.099457
156,0.058734
157,0.199615
158,0.045086
159,0.163908
160,0.104115
161,0.173935
162,0.053073
163,0.112041
164,0.165554
165,0.053384
166,0.111959
167,0.291182
168,0.109238
169,0.170625
170,0.113041
171,0.121176
172,0.110247
173,0.123647
174,0.177530
175,0.122423
176,0.109644
177,0.230282
178,0.162601
179,0.110517
180,0.056036
181,0.109941
182,0.115112
183,0.054084
184,0.060736
185,0.056249
186,0.118721
187,0.053710
188,0.048257
189,0.060266
190,0.056013
191,0.059848
192,0.053977
