# step, elapsed_sec, agent_ids, cosine_matrix_flat_rowmajor
1,169.903609,[1, 2],[1.0000001192092896, 0.02843020297586918, 0.02843020297586918, 1.0000001192092896]
2,169.907421,[1, 2],[1.0000001192092896, 0.029164524748921394, 0.029164524748921394, 1.0]
3,169.908163,[1, 2],[1.0000001192092896, 0.02943214401602745, 0.02943214401602745, 0.9999998807907104]
4,169.910866,[1, 2],[1.0000001192092896, 0.02776317670941353, 0.02776317670941353, 1.000000238418579]
5,169.911681,[1, 2],[1.0000001192092896, 0.028218932449817657, 0.028218932449817657, 1.0]
6,169.912987,[1, 2],[1.0000001192092896, 0.026854339987039566, 0.026854339987039566, 1.0]
7,169.916977,[1, 2],[1.0000001192092896, 0.02716502919793129, 0.02716502919793129, 1.0]
8,169.918802,[1, 2],[1.0000001192092896, 0.025568582117557526, 0.025568582117557526, 0.9999998807907104]
9,169.920317,[1, 2],[1.0000001192092896, 0.024493109434843063, 0.024493109434843063, 1.0]
10,169.921125,[1, 2],[1.0000001192092896, 0.02581310272216797, 0.02581310272216797, 1.0]
11,169.921890,[1, 2],[1.0000001192092896, 0.02717476710677147, 0.02717476710677147, 1.0000001192092896]
12,169.922637,[1, 2],[1.0000001192092896, 0.027001075446605682, 0.027001075446605682, 0.9999998807907104]
13,169.924538,[1, 2],[1.0000001192092896, 0.027317937463521957, 0.027317937463521957, 0.9999998807907104]
14,169.925275,[1, 2],[1.0000001192092896, 0.028045479208230972, 0.028045479208230972, 1.0]
15,169.928676,[1, 2],[1.0000001192092896, 0.031245172023773193, 0.031245172023773193, 1.0000001192092896]
16,169.929942,[1, 2],[1.0000001192092896, 0.028601864352822304, 0.028601864352822304, 0.9999998807907104]
17,169.931794,[1, 2],[1.0000001192092896, 0.027927447110414505, 0.027927447110414505, 1.0]
18,169.932505,[1, 2],[1.0000001192092896, 0.026055876165628433, 0.026055876165628433, 1.0]
